iterations,relative_residual_norm,projected_residual_norm
1,0.0,0.0
2,0.999999999999999,9.873075369403785e-11
3,0.9988945407928336,9.850945689668907e-11
4,1.047544578853093,9.023014453285933e-11
5,1.1712012751138496,9.048415602417446e-11
6,1.1899297419411763,9.155157582887779e-11
7,1.1567998845024778,8.992814453865607e-11
8,1.0950897023298918,8.762253349719024e-11
9,1.0790648787617532,8.764437387713979e-11
10,1.0654805243727798,8.631788877445745e-11
11,1.0716665777012113,8.5088392307347e-11
12,1.0573125463868516,8.390572015902279e-11
13,1.0320922201482454,8.185437893118615e-11
14,1.0108745108433719,7.923011949954319e-11
15,0.9893308988046955,7.787207349628276e-11
16,0.972429476022481,7.786579143801973e-11
17,0.9688414263793527,7.78605295268807e-11
18,0.9617001535842448,7.785607531283492e-11
19,0.9503668044798047,7.785227011007458e-11
20,0.9482531547690743,7.784899415240592e-11
21,0.9460746091427782,7.784615409430701e-11
22,0.8272603938509706,5.7283313081377216e-11
23,0.8237315598370262,5.727803805578862e-11
24,0.8171652086408179,5.7273382984818e-11
25,0.8103654228898224,5.726925440347825e-11
26,0.8087920170668143,5.7265575817238895e-11
27,0.7047298509362141,4.2160434570102486e-11
28,0.7005464684045937,4.215701572920235e-11
29,0.6952655213257675,4.215393305533574e-11
30,0.691621838844031,4.215114387763458e-11
31,0.5714578661467026,2.758064353890875e-11
32,0.5684619849507171,2.7578457181220258e-11
33,0.5639760960730157,2.7576460949516536e-11
34,0.5594229229825987,2.7574633420088618e-11
35,0.4799139299615758,1.9625632680433395e-11
36,0.4780542760468356,1.962427943850527e-11
37,0.4747582883495103,1.9623031665537854e-11
38,0.4078554248523276,1.4037301896888658e-11
39,0.4051481995409438,1.4036403258962263e-11
40,0.4031255861185219,1.4035569602991252e-11
41,0.32117067511235314,8.377762976235989e-12
42,0.317431731392771,8.377238431276665e-12
43,0.31404778919886545,8.376749264386936e-12
44,0.2694448645488407,5.937282592054009e-12
45,0.2674360667981756,5.936945057959739e-12
46,0.264849995029467,5.9366288519580965e-12
47,0.2301234744609754,4.242521826788662e-12
48,0.22897295499054382,4.242303403279016e-12
49,0.19676462399160696,3.0559683459125333e-12
50,0.1957628331436774,3.055817281787744e-12
51,0.19355881963520724,3.0556748544373486e-12
52,0.19193260013746385,3.0555404177019215e-12
53,0.19046446505821613,3.055413384742546e-12
54,0.18883346543922838,3.0552932216532852e-12
55,0.18783455522177062,3.055179441796754e-12
56,0.18670388066292412,3.055071600858664e-12
57,0.185452009368919,3.054969292560481e-12
58,0.184852009007874,3.0548721447670243e-12
59,0.18364420152345273,3.054779816111803e-12
60,0.182558188841929,3.0546919930102585e-12
61,0.18170928070034337,3.0546083869676817e-12
62,0.18122945514469463,3.0545287322307553e-12
63,0.18061904519359165,3.0544527836448074e-12
64,0.18021422327208744,3.0543803147864774e-12
65,0.18002902225789658,3.0543111162594264e-12
66,0.17972065391347652,3.0542449941961064e-12
67,0.17932648156414815,3.054181768873396e-12
68,0.17918149037568154,3.0541212735133434e-12
69,0.17907571330273,3.0540633531700145e-12
70,0.04526410922407895,1.0732925844272361e-13
71,0.043302355977443426,1.0732602463186932e-13
72,0.04213594422677895,1.0732292288586697e-13
73,0.040672795339560856,1.0731994611271556e-13
74,0.03984385527001571,1.0731708768553516e-13
75,0.038922446302813204,1.0731434141302106e-13
76,0.038568802795667774,1.073117015009023e-13
77,0.037669265549326036,1.0730916252708754e-13
78,0.03737023353790938,1.073067194092886e-13
79,0.0372494550410477,1.0730436738394035e-13
80,0.0365400935170779,1.0730210197639637e-13
81,0.03635806738497198,1.0729991898401044e-13
82,0.03576504965928927,1.0729781445752505e-13
83,0.035394103718756356,1.0729578467570019e-13
84,0.035104167822025904,1.0729382614761397e-13
85,0.03467479625217193,1.0729193557215658e-13
86,0.011859749092447053,4.356938167397473e-15
87,0.010998636235010037,4.356838724881605e-15
88,0.010388271487303539,4.356742610811275e-15
89,0.009798667966701495,4.356649690394817e-15
90,0.009419757330102908,4.3565598172600376e-15
91,0.008986370224010281,4.356472858825393e-15
92,0.008465996365130225,4.3563886919314455e-15
93,0.00829220026319548,4.356307199273644e-15
94,0.007945690665022891,4.356228269273079e-15
95,0.007657899983867624,4.356151790415465e-15
96,0.007429368149599136,4.356077670418463e-15
97,0.0072718917479244515,4.3560058055226065e-15
98,0.007091736199316917,4.355936108886855e-15
99,0.0028148719789913568,3.4089818950812236e-16
100,0.0025994287094010665,3.4089185271009414e-16
101,0.0024384972798391935,3.40885702997056e-16
102,0.00236574873269495,3.408797292666932e-16
103,0.0023364115099163644,3.4087393285024955e-16
104,0.0023319778009628345,3.408682956660738e-16
105,0.0022676423827712867,3.4086281979504217e-16
106,0.0022564045592983082,3.408574976891316e-16
107,0.002222723427163427,3.4085232209758705e-16
108,0.0021871209776995245,3.408472868165539e-16
109,0.002194701990934425,3.4084239048893894e-16
110,0.002146536346676515,3.408376246878397e-16
111,0.0011022193033577536,1.4604285353300722e-17
112,0.0010856325091411704,1.460404901229008e-17
113,0.001066024265601139,1.4603815243294154e-17
114,0.001020885652333631,1.4603585545577805e-17
115,0.0009838415239248964,1.460336541213729e-17
116,0.0009223875811133021,1.4603151185283336e-17
117,0.000855893691826333,1.460294066781744e-17
118,0.0008193031191098834,1.460273542362795e-17
119,0.0007606161238390279,1.4602538670964437e-17
120,0.0007010388326421146,1.460234295227669e-17
121,0.000569154949086869,1.2859274839506356e-18
122,0.0005422196219609775,1.2859090791820063e-18
123,0.0004853364615402037,1.2858900281785234e-18
124,0.00044775420368247445,1.2858713261418615e-18
125,0.00044032358407409855,1.2858518615480723e-18
126,0.00043250184390647146,1.2858383423149359e-18
127,0.000380418565481646,1.2858186838506907e-18
128,0.00034750507471842417,1.2858032517623878e-18
129,0.0003419004913386244,1.2857879101469643e-18
130,0.0003393802126853287,1.2857706556763743e-18
131,0.00029712728108524,1.1691755933797213e-19
132,0.0002850292851255551,1.1691710697357464e-19
133,0.0002541801392771129,1.1691881303358803e-19
134,0.0002250488352569634,1.1691584035326167e-19
135,0.00020458804571832188,1.1691565940750267e-19
136,0.0001935363541612629,1.1691454788355456e-19
137,0.00018197702512260609,1.1690994669139723e-19
138,0.00016985614893329476,1.1691060585094786e-19
139,0.00016347746296951264,1.1690864129699304e-19
140,0.000151472507797236,1.0760572868852128e-20
141,0.00014917397749669505,1.0757703586102334e-20
142,0.0001440296604202692,1.0760236826728278e-20
143,0.00013662392327955204,1.0760094655060495e-20
144,0.00013906555054582048,1.0761038157946689e-20
145,0.0001372404104318016,1.076081843809648e-20
146,0.00013873577761993063,1.076071504051991e-20
147,0.000136623797578827,1.0761697317497317e-20
148,0.00011890965323788563,1.0760495320669701e-20
149,0.00010893765443178604,3.722183509517913e-22
150,0.00010940048700322821,3.7301968217020206e-22
151,0.00010148249969156412,3.688450050162235e-22
152,9.71390520275958e-5,3.6953001396099397e-22
153,8.871106930117032e-5,3.702925710881913e-22
154,8.290306589921194e-5,3.7282581171413494e-22
155,7.69365728351429e-5,3.7291628459363293e-22
156,7.441915949644557e-5,3.713006974597403e-22
157,6.638966191188117e-5,9.665088469799283e-23
158,6.119744243132297e-5,9.820184834652975e-23
159,5.777061587960879e-5,9.507407165531362e-23
160,5.4374691403362065e-5,9.552643605280356e-23
161,5.015423982496274e-5,9.494482468460221e-23
162,4.773158966066386e-5,9.791750501096465e-23
163,4.745087018844827e-5,9.751683940175928e-23
164,4.6292223242628075e-5,9.548766196159013e-23
165,4.3295276451871924e-5,9.494482468460221e-23
166,3.880487935422276e-5,9.572030650887067e-23
167,3.557313411424282e-5,9.609512272393376e-23
168,3.5306601410726874e-5,9.63277672712143e-23
169,3.413860389140397e-5,9.715494788376733e-23
170,2.9005596419892594e-5,9.40917946779069e-23
171,2.7400194325101334e-5,9.736174303690559e-23
172,2.524610276038825e-5,9.486727650217536e-23
173,2.22834891845036e-5,9.756853819004384e-23
174,2.0092507367782323e-5,9.684475515405994e-23
175,1.7282061260855748e-5,9.480265301681966e-23
176,1.5495438718704896e-5,9.736174303690559e-23
177,1.5088418910607217e-5,9.7490990007617e-23
178,1.4890088430127378e-5,9.846034228795258e-23
179,1.3946540484136112e-5,9.752976409883042e-23
180,1.214119399026986e-5,9.493189998753107e-23
181,1.1841631542183005e-5,9.411764407204918e-23
182,1.001090231544081e-5,9.747806531054586e-23
183,9.363985096781203e-6,9.694815273062907e-23
184,8.474822142911418e-6,9.672843288041967e-23
185,7.397509472018269e-6,9.750391470468814e-23
186,6.041170847218485e-6,9.82793965289566e-23
187,5.000333396053888e-6,9.561690893230154e-23
188,4.298110525600163e-6,9.614682151221833e-23
189,3.5376622553400575e-6,9.534549029380758e-23
190,2.8337132957845487e-6,9.579785469129752e-23
191,2.421779671227393e-6,9.645701424192571e-23
192,2.0933512842749092e-6,9.583662878251094e-23
193,1.9961307801031327e-6,9.628899318000088e-23
194,1.8154436066050217e-6,9.796920379924922e-23
195,1.455418633378441e-6,9.800797789046264e-23
196,1.215561538143934e-6,9.472510483439281e-23
