iterations,relative_residual_norm,projected_residual_norm
133,0.02591437247169764,6.242240001907708e-14
134,0.0258349229128164,6.248538276625198e-14
135,0.025845527472637943,6.255760579882116e-14
136,0.025817542637025695,6.262707340454594e-14
137,0.025745551852848818,6.269870314796e-14
138,0.025746572624908332,6.276299977141032e-14
139,0.025741649689182182,6.283317051035672e-14
140,0.02572456058491276,6.289865990286623e-14
141,0.025737075828909203,6.297392694230523e-14
142,0.025690118456438635,6.303168475228226e-14
143,0.025663331954397472,6.30840921006878e-14
144,0.025667666033180672,6.313254166134554e-14
145,0.025653226962221075,6.318150515526321e-14
146,0.02564597111315621,6.322373015428189e-14
147,0.02563430624401483,6.326264598431499e-14
148,0.025637426214777298,6.330087726562593e-14
149,0.02562241020745366,6.333958355325813e-14
150,0.025619370025467162,6.337117683994315e-14
151,0.025619215311340395,6.340500567583424e-14
152,0.02560601980277746,6.343234805400269e-14
153,0.02561990573402502,6.346292505717794e-14
154,0.025611313832223086,6.349467312168572e-14
155,0.025607490047324006,6.352513888956715e-14
156,0.025613693112368975,6.355449981173022e-14
157,0.025616688086270992,6.358544640081875e-14
158,0.02561807974784214,6.361732117121132e-14
159,0.025616816836130474,6.3645523824739e-14
160,0.025616099389917536,6.367021975806518e-14
161,0.025617579489630636,6.36916168257675e-14
162,0.025625616632274476,6.371858604723906e-14
163,0.025622791535856955,6.37406101431264e-14
164,0.025625535866884038,6.376186228455902e-14
165,0.025627849052068993,6.37818508146774e-14
166,0.025629001156712645,6.380014314343112e-14
167,0.025633998839904304,6.382020572460616e-14
168,0.025635419487131453,6.384250112311991e-14
169,0.025637380976172276,6.385740127095797e-14
170,0.02563998463328389,6.387311628356814e-14
171,0.025641681245179983,6.388694631953166e-14
172,0.025644484959800203,6.390232138245553e-14
173,0.02564734754331879,6.391952693129641e-14
174,0.025649583937710753,6.393453497834425e-14
175,0.025651594355803692,6.394428967070154e-14
176,0.025653746264818943,6.395760970810942e-14
177,0.02565560362077723,6.396938221141129e-14
178,0.025657113481162164,6.397737281658286e-14
179,0.025658469481025927,6.398580978118255e-14
180,0.025660150643379034,6.399448512292382e-14
181,0.025661589259146796,6.40021008117527e-14
182,0.02566272506943593,6.400820718343477e-14
183,0.02566368544362411,6.401387063925453e-14
184,0.025664690907298664,6.401922951937915e-14
185,0.025665048342920087,6.402144841286416e-14
186,0.025665379865992443,6.402315017713476e-14
187,0.025665940568928177,6.402593555711971e-14
188,0.025666472996374343,6.402868477289753e-14
189,0.0256667923451644,6.403044016592388e-14
190,0.025667025734935598,6.403164241758775e-14
191,0.025667156269155576,6.403235580804284e-14
192,0.02566723902349615,6.403276712064268e-14
193,0.02566729442600973,6.403306264522415e-14
194,0.025667334385952457,6.403326739479841e-14
195,0.02566735679053531,6.403338413265276e-14
196,0.025667361527542516,6.403340990195255e-14
197,0.025667362607569143,6.403341596631089e-14
198,0.025667363013744112,6.403341804996593e-14
199,0.025667363101475688,6.403341849120216e-14
