iterations,relative_residual_norm,projected_residual_norm
49,0.06879701515523554,4.736490000607932e-88
50,0.06879406582800607,4.7360839032692165e-88
51,0.06879128510486233,4.735701037160659e-88
52,0.06878866037077808,4.7353396626643076e-88
53,0.06878618017334442,4.734998200652214e-88
54,0.06878383409122182,4.7346752142670706e-88
55,0.06878161262304755,4.734369393690475e-88
56,0.0687795070976864,4.7340795435980716e-88
57,0.06877750958435813,4.733804570793286e-88
58,0.06877561281817317,4.733543473960586e-88
59,0.06877381013502794,4.7332953346768835e-88
60,0.06877209541488365,4.733059309523068e-88
61,0.0687704630244716,4.732834622228537e-88
62,0.06876890777649475,4.732620558013124e-88
63,0.06876742488587431,4.7324164575629826e-88
64,0.06876600993182264,4.7322217117927053e-88
65,0.06876465882622859,4.7320357574785386e-88
66,0.0687633677840123,4.7318580731707755e-88
67,0.06876213329808496,4.731688175743933e-88
68,0.06876095211232755,4.731525616664613e-88
69,0.06875982120008885,4.731369979025736e-88
70,0.003467398695088124,1.2031644604517492e-90
71,0.0034673027739465967,1.2030978935232987e-90
72,0.003467210755392685,1.203034036617953e-90
73,0.0034671224543350422,1.202972761049619e-90
74,0.0034670376599581303,1.20291392035875e-90
75,0.0034669561893103263,1.2028573874165732e-90
76,0.003466877880066371,1.2028030494245208e-90
77,0.003466802566683383,1.2027507913837736e-90
78,0.0034667300770083505,1.202700493709276e-90
79,0.0034666603091258468,1.202652085564384e-90
80,0.0034665931078343352,1.2026054591510999e-90
81,0.0034665283606740848,1.202560536346235e-90
82,0.003466465927400751,1.2025172197529764e-90
83,0.0034664057084691437,1.2024754402205869e-90
84,0.0034663476172515162,1.2024351375707804e-90
85,0.003466291520346388,1.202396219178716e-90
86,0.00016428154979398875,2.7008160984086746e-93
87,0.00016427780667641008,2.7006930272413183e-93
88,0.0001642740022290861,2.700567941558685e-93
89,0.00016427061270340166,2.700456500288035e-93
90,0.00016426749863058778,2.7003541171924607e-93
91,0.0001642642437022165,2.700247104997952e-93
92,0.00016426065626325593,2.700129162986514e-93
93,0.00016425769194752484,2.7000317090240648e-93
94,0.00016425498095032926,2.6999425845822295e-93
95,0.00016425204565827722,2.6998460878717205e-93
96,0.00016424939585519435,2.6997589779451624e-93
97,0.0001642466369214224,2.699668281895664e-93
98,0.0001642438879384682,2.699577914455041e-93
99,1.103569460131823e-5,1.218756025450377e-95
100,1.1032628086395187e-5,1.2180788054210422e-95
101,1.1035636360190766e-5,1.218743166842225e-95
102,1.1031909844609218e-5,1.2179202159205018e-95
103,1.1032472781012809e-5,1.2180445157993038e-95
104,1.1032958048452225e-5,1.2181516708672365e-95
105,1.103220748763786e-5,1.2179859376955006e-95
106,1.103217513348116e-5,1.217978794024305e-95
107,1.1033410942744232e-5,1.2182516822639737e-95
108,1.1035616939744724e-5,1.2187388806395078e-95
109,1.103245336064647e-5,1.2180402295965865e-95
110,1.1031592761434069e-5,1.2178502079427858e-95
111,4.5967187752505796e-7,2.1145266738722087e-98
112,4.41290169014593e-7,1.948793502136279e-98
113,4.884333062516996e-7,2.387414913540852e-98
114,4.966939930748175e-7,2.468852765169714e-98
115,4.2075364169342075e-7,1.7716304564875262e-98
116,5.07499119156468e-7,2.57743656734153e-98
117,4.2564529685498477e-7,1.8130637494215087e-98
118,5.194549888408929e-7,2.7003077119043746e-98
119,5.045366152703121e-7,2.5474331483203704e-98
120,4.336205993050584e-7,1.8816429928984452e-98
121,7.657365255034219e-7,5.867811519995379e-98
122,7.882454178489744e-7,6.217851408575576e-98
123,8.051795981339858e-7,6.487882179766013e-98
124,8.11009827759308e-7,6.582178639546801e-98
125,8.377664182471167e-7,7.02365751942958e-98
126,8.254917318316711e-7,6.819348523237873e-98
127,8.327239625342063e-7,6.939362199322512e-98
128,7.968022927165835e-7,6.353581161290346e-98
129,8.584717540958865e-7,7.375126142248879e-98
130,8.356334987708623e-7,6.987939163452009e-98
131,4.6230427624367407e-7,2.138815155936957e-98
132,4.951105241673437e-7,2.4531366885395827e-98
133,4.4225962554270884e-7,1.957365907570896e-98
134,5.179411303269545e-7,2.6845916352742434e-98
135,6.014787872415076e-7,3.620412561886606e-98
136,5.766360026635922e-7,3.327522042870523e-98
137,5.752726485538515e-7,3.311805966240392e-98
138,5.137897851840297e-7,2.641729608101158e-98
139,5.450709670801345e-7,2.973195951573018e-98
140,1.1411381845606731e-6,1.3031484994857038e-97
141,1.1890507729234098e-6,1.4148755169835461e-97
142,1.168949280935457e-6,1.3674415402453317e-97
143,1.143387966286929e-6,1.308291942746474e-97
144,1.1808578034591606e-6,1.3954447313317475e-97
145,1.1830320524816112e-6,1.4005881745925177e-97
146,1.140887934939093e-6,1.3025770057900626e-97
147,1.136311198848463e-6,1.2921472458446119e-97
148,1.1654019982064678e-6,1.3591548816585352e-97
149,5.560914735556783e-7,3.0946383618967595e-98
150,5.691598522641645e-7,3.2417979885243524e-98
151,4.63075683440986e-7,2.1459588271324713e-98
152,5.314105273952429e-7,2.826036324945425e-98
153,5.553207296295656e-7,3.0860659564621425e-98
154,5.67652806760435e-7,3.224653177655118e-98
155,5.471623741029252e-7,2.996055699398663e-98
156,5.819348313146639e-7,3.388957615151945e-98
157,7.482914873931938e-7,5.603495685761353e-98
158,7.234578615804608e-7,5.237739720551025e-98
159,7.11418459422187e-7,5.064862877619581e-98
160,7.528566023636129e-7,5.6720749292382896e-98
161,7.169159792210189e-7,5.1434432607702374e-98
162,7.180104321180151e-7,5.159159337400369e-98
163,6.834766113143231e-7,4.674818430344505e-98
164,7.473369118210568e-7,5.5892083433703247e-98
165,7.342314833806559e-7,5.394900486852338e-98
166,6.975362834977671e-7,4.8691262868624914e-98
167,7.123209569535823e-7,5.0777214857715066e-98
168,7.042582076391492e-7,4.963422746643279e-98
169,7.075952240815782e-7,5.010570976533673e-98
170,7.506726157045484e-7,5.639214041738924e-98
171,7.650836804740936e-7,5.857810380321659e-98
172,7.88154848731356e-7,6.216422674336473e-98
173,7.188053512015636e-7,5.1705892113131915e-98
174,7.384002570881835e-7,5.45633605913376e-98
175,7.48672976874158e-7,5.6092106227177645e-98
176,7.752790670899965e-7,6.014971146622972e-98
177,7.405240431294265e-7,5.487768212394023e-98
178,7.651769777574031e-7,5.859239114560762e-98
179,8.024265337459359e-7,6.443591418353825e-98
180,7.565454753188421e-7,5.7277955645633005e-98
181,7.69920143953754e-7,5.932104560755007e-98
182,7.527617783223453e-7,5.670646194999187e-98
183,7.345230960548188e-7,5.3991866895696464e-98
184,7.678776658428737e-7,5.900672407494745e-98
185,7.438902975404166e-7,5.537773910762622e-98
186,7.82701682467273e-7,6.130698619990302e-98
187,7.527617782810128e-7,5.670646194999187e-98
188,7.559791279972578e-7,5.7192231591286834e-98
189,7.618110803739422e-7,5.80780468195306e-98
190,7.85614748318882e-7,6.176418115641593e-98
191,7.872486109981525e-7,6.202135331945445e-98
192,8.267878407230847e-7,6.840779536824416e-98
193,8.0429254131534e-7,6.473594837374985e-98
194,8.047361910071364e-7,6.480738508570499e-98
195,8.503676594117542e-7,7.236538921055903e-98
196,7.89693066847773e-7,6.240711156401221e-98
197,7.612486511924246e-7,5.799232276518443e-98
198,8.016254886310248e-7,6.4307328102019e-98
199,7.83613183226734e-7,6.144985962381331e-98
