3E08, 1.440E-12, 9.091E-13, 5.456E-13, 3.619E-13, 2.283E-13, 1.439E-13, 9.073E-14
4E08, 1.632E-12, 1.037E-12, 6.274E-13, 4.182E-13, 2.655E-13, 1.685E-13, 1.069E-13
5E08, 1.789E-12, 1.142E-12, 7.292E-13, 4.653E-13, 2.968E-13, 1.893E-13, 1.207E-13
6E08, 1.923E-12, 1.233E-12, 7.898E-13, 5.059E-13, 3.240E-13, 2.074E-13, 1.328E-13
7E08, 2.039E-12, 1.311E-12, 8.430E-13, 5.418E-13, 3.481E-13, 2.236E-13, 1.436E-13
8E08, 2.142E-12, 1.381E-12, 8.904E-13, 5.739E-13, 3.698E-13, 2.382E-13, 1.534E-13
9E08, 2.234E-12, 1.444E-12, 9.334E-13, 6.030E-13, 3.895E-13, 2.515E-13, 1.623E-13
1E09, 2.318E-12, 1.502E-12, 9.725E-13, 6.297E-13, 4.076E-13, 2.637E-13, 1.706E-13
2E09, 2.890E-12, 1.898E-12, 1.247E-12, 8.183E-13, 5.370E-13, 3.523E-13, 2.311E-13
3E09, 3.235E-12, 2.141E-12, 1.417E-12, 9.374E-13, 6.199E-13, 4.098E-13, 2.708E-13
4E09, 3.480E-12, 2.316E-12, 1.541E-12, 1.025E-12, 6.813E-13, 4.528E-13, 3.008E-13
5E09, 3.669E-12, 2.452E-12, 1.638E-12, 1.094E-12, 7.300E-13, 4.871E-13, 3.249E-13
6E09, 3.822E-12, 2.563E-12, 1.717E-12, 1.150E-12, 7.704E-13, 5.157E-13, 3.451E-13
7E09, 3.950E-12, 2.655E-12, 1.784E-12, 1.199E-12, 8.048E-13, 5.402E-13, 3.625E-13
8E09, 4.059E-12, 2.735E-12, 1.842E-12, 1.240E-12, 8.349E-13, 5.617E-13, 3.778E-13
9E09, 4.154E-12, 2.805E-12, 1.893E-12, 1.277E-12, 8.614E-13, 5.807E-13, 3.914E-13
1E10, 4.238E-12, 2.867E-12, 1.939E-12, 1.310E-12, 8.852E-13, 5.978E-13, 4.036E-13
2E10, 4.756E-12, 3.255E-12, 2.227E-12, 1.523E-12, 1.041E-12, 7.109E-13, 4.855E-13
3E10, 5.023E-12, 3.461E-12, 2.384E-12, 1.640E-12, 1.128E-12, 7.759E-13, 5.333E-13
4E10, 5.193E-12, 3.595E-12, 2.487E-12, 1.720E-12, 1.188E-12, 8.209E-13, 5.667E-13
5E10, 5.313E-12, 3.692E-12, 2.563E-12, 1.778E-12, 1.233E-12, 8.547E-13, 5.921E-13
6E10, 5.401E-12, 3.765E-12, 2.622E-12, 1.824E-12, 1.268E-12, 8.816E-13, 6.125E-13
7E10, 5.468E-12, 3.822E-12, 2.668E-12, 1.861E-12, 1.297E-12, 9.037E-13, 6.293E-13
8E10, 5.521E-12, 3.869E-12, 2.707E-12, 1.892E-12, 1.321E-12, 9.224E-13, 6.435E-13
9E10, 5.561E-12, 3.907E-12, 2.739E-12, 1.918E-12, 1.342E-12, 9.384E-13, 6.559E-13
1E11, 5.591E-12, 3.938E-12, 2.766E-12, 1.940E-12, 1.360E-12, 9.524E-13, 6.667E-13
2E11, 5.633E-12, 4.047E-12, 2.902E-12, 2.063E-12, 1.462E-12, 1.035E-12, 7.317E-13
3E11,    --    ,    --    , 2.919E-12, 2.107E-12, 1.507E-12, 1.074E-12, 7.639E-13
4E11,    --    ,    --    ,    --    , 2.113E-12, 1.529E-12, 1.096E-12, 7.837E-13
5E11,    --    ,    --    ,    --    ,    --    , 1.534E-12, 1.110E-12, 7.969E-13
6E11,    --    ,    --    ,    --    ,    --    ,    --    , 1.117E-12, 8.060E-13
7E11,    --    ,    --    ,    --    ,    --    ,    --    , 1.118E-12, 8.121E-13
8E11,    --    ,    --    ,    --    ,    --    ,    --    ,    --    , 8.158E-13
9E11,    --    ,    --    ,    --    ,    --    ,    --    ,    --    , 8.172E-13
1E12,    --    ,    --    ,    --    ,    --    ,    --    ,    --    , 8.172E-13
