iterations,relative_residual_norm,projected_residual_norm,orthogonality_data
128,0.007483463215933889,0.0,6.56074285834106e-12
129,0.006840765079508815,0.0,6.913896264739608e-12
130,0.007243431896614931,0.0,7.244214667584856e-12
131,0.006906761474001957,0.0,7.499891058363741e-12
132,0.006508804141592896,0.0,7.797946289884449e-12
133,0.006423558722948762,0.0,8.029851212854723e-12
134,0.006432914961186414,0.0,8.218437334623201e-12
135,0.006733160485965224,0.0,8.443192466931561e-12
136,0.00648608164280896,0.0,8.699471704076532e-12
137,0.00580881028325721,0.0,8.977136723282962e-12
138,0.005900387842732032,0.0,9.26376627382695e-12
139,0.005935458682379334,0.0,9.476601368486346e-12
140,0.005433035487337108,0.0,9.719643932693003e-12
141,0.0046881331414221,0.0,9.925430953813807e-12
142,0.004371907796072247,0.0,1.0247178670972502e-11
143,0.004059482891863545,0.0,1.0588582934174442e-11
144,0.00399437941640841,0.0,1.0867775016254414e-11
145,0.0035510326513060655,0.0,1.1062245362962901e-11
146,0.003761904712715771,0.0,1.1347121703307085e-11
147,0.0036535342687645973,0.0,1.1604047970629215e-11
148,0.003070489599150992,0.0,1.1855441258014185e-11
149,0.0032266898814065554,0.0,1.2299948085969225e-11
150,0.0030562337553686368,0.0,1.267068775746511e-11
151,0.003428382857383312,0.0,1.2905214838136591e-11
152,0.00332245646415484,0.0,1.3085803215730958e-11
153,0.0033609018531027273,0.0,1.3175832658562282e-11
154,0.0026341009805580093,0.0,1.3245828717174863e-11
155,0.00229229033785364,0.0,1.3353255676663734e-11
156,0.0023768482317619933,0.0,1.3522238889857529e-11
157,0.0019574911884062862,0.0,1.371208071942428e-11
158,0.001946882436090378,0.0,1.3942431851661779e-11
159,0.0019401582911003665,0.0,1.4123113055525055e-11
160,0.001989054968603301,0.0,1.4285707233879652e-11
161,0.0016833429322920964,0.0,1.4400027695678955e-11
162,0.0015392107072155225,0.0,1.456450980554474e-11
163,0.0015251358741463338,0.0,1.486029108723465e-11
164,0.0014487888225558502,0.0,1.522894549893924e-11
165,0.0013848054874789828,0.0,1.5569228252035355e-11
166,0.001430334039683111,0.0,1.5910914877176372e-11
167,0.0015428951856855516,0.0,1.620934143082959e-11
168,0.0015179772956833973,0.0,1.6484029222032502e-11
169,0.0012128697588005446,0.0,1.6660037863477084e-11
170,0.0011674627882644123,0.0,1.687620226739082e-11
171,0.001110017224026104,0.0,1.7077088753193284e-11
172,0.0010706555608960878,0.0,1.7325125645328687e-11
173,0.0010052988903036459,0.0,1.7504544431950417e-11
174,0.0007589402470407844,0.0,1.7692197398405837e-11
175,0.0008800321291076599,0.0,1.799197272967394e-11
176,0.00085633051687956,0.0,1.816795226977115e-11
177,0.000572225665554548,0.0,1.8346993368617342e-11
178,0.0005029390002425042,0.0,1.873908120887021e-11
179,0.00041935975326766066,0.0,1.929778918745306e-11
180,0.00040403042490577055,0.0,2.090911440283722e-11
181,0.00038402564083388696,0.0,2.4242577472808027e-11
182,0.0003433640014511728,0.0,2.7253017483604272e-11
183,0.00034576636287732266,0.0,2.9410829288230114e-11
184,0.00031072168869426386,0.0,3.132077340321001e-11
185,0.0002497425267938115,0.0,3.355297645132114e-11
186,0.00022711341413851887,0.0,3.7570227388736936e-11
187,0.0001989937830483815,0.0,4.038812608560811e-11
188,0.00018707113388182219,0.0,4.444178805556707e-11
189,0.00017137206810968818,0.0,5.278444810471012e-11
190,0.00014680428581560984,0.0,6.191975611656364e-11
191,0.00012246895266564622,0.0,8.381867140097237e-11
192,8.113610267617106e-5,0.0,1.2079410771637636e-10
193,8.916510810792378e-5,0.0,1.5689826253477293e-10
194,5.802166394940662e-5,0.0,2.217442059881845e-10
195,3.9654662542486555e-5,0.0,3.277974625228441e-10
196,3.30324974313664e-5,0.0,7.232957143500707e-10
197,3.152254206620495e-5,0.0,1.1552848931934755e-9
198,2.7024073615890298e-5,0.0,3.4292830479016224e-9
199,2.519080343067528e-5,0.0,6.3122160858486536e-9
