iterations,relative_residual_norm,projected_residual_norm,orthogonality_data
1,0.0,0.0,0.0
2,0.9999999999999949,0.0,4.6629367034256575e-15
3,0.9978783913098456,0.0,1.6653345369377348e-14
4,1.100275453914538,0.0,2.8199664825478976e-14
5,1.234715034434993,0.0,4.1300296516055823e-14
6,1.254438235804215,0.0,6.061817714453355e-14
7,1.203638789093015,0.0,8.237854842718662e-14
8,1.1454829482555287,0.0,1.0746958878371515e-13
9,1.1320403677035866,0.0,1.396660564978447e-13
10,1.1249070751193577,0.0,1.745270594710746e-13
11,1.100306652088795,0.0,2.1294077612310502e-13
12,1.0882329350927313,0.0,2.5979218776228663e-13
13,1.067201666514489,0.0,3.1108449149996886e-13
14,1.0505744987426868,0.0,3.6415315207705135e-13
15,1.0272571212304027,0.0,4.1655567883935873e-13
16,1.02131232989448,0.0,4.758415883543421e-13
17,0.999772903872259,0.0,5.349054532644004e-13
18,0.9823947800599488,0.0,6.021849685566849e-13
19,0.9732022142651509,0.0,6.767919558114954e-13
20,0.9616138051293922,0.0,7.529532553007812e-13
21,0.9536940434650425,0.0,8.333334022836425e-13
22,0.8326801103613699,0.0,9.179323967600794e-13
23,0.8294764263314525,0.0,9.960920976936904e-13
24,0.8279249763774043,0.0,1.0724754417879012e-12
25,0.8137908253361991,0.0,1.1441958491786863e-12
26,0.8074968704075312,0.0,1.2303491558895985e-12
27,0.7004857527463207,0.0,1.3142820165512603e-12
28,0.6995122814152499,0.0,1.4033219031261979e-12
29,0.6955900872479958,0.0,1.4881429422075598e-12
30,0.6881403287133293,0.0,1.581179631671148e-12
31,0.565271548400739,0.0,1.6777690348135366e-12
32,0.5575738902241066,0.0,1.7781331962396507e-12
33,0.5552603828581885,0.0,1.8836043835790406e-12
34,0.5537756539554882,0.0,1.985300812634705e-12
35,0.4730628597899351,0.0,2.0827783941967937e-12
36,0.4679501785456611,0.0,2.185807090882008e-12
37,0.4671764440042967,0.0,2.2948309919001986e-12
38,0.4084831298275998,0.0,2.396971510165713e-12
39,0.40402549136920446,0.0,2.4917845564687013e-12
40,0.3999972447949596,0.0,2.5788260415993136e-12
41,0.32157886845640465,0.0,2.666755705149626e-12
42,0.3165101413295613,0.0,2.7564617255393387e-12
43,0.3133391601763041,0.0,2.857936109990078e-12
44,0.27178637958445073,0.0,2.958078226811267e-12
45,0.26736347905642416,0.0,3.0586644328423063e-12
46,0.2623568177168414,0.0,3.1576963266388702e-12
47,0.2280499158502214,0.0,3.2647218262127353e-12
48,0.22747965464076889,0.0,3.377298440909726e-12
49,0.19762613355783404,0.0,3.489875055606717e-12
50,0.19517924384534574,0.0,3.6151082127844347e-12
51,0.19176629657852545,0.0,3.7410075037769275e-12
52,0.18915727043449995,0.0,3.870459508448221e-12
53,0.18801986882451865,0.0,3.994360397996388e-12
54,0.18544559004376612,0.0,4.120037644383956e-12
55,0.18310243524006234,0.0,4.2448267123518235e-12
56,0.1812241105857407,0.0,4.3796077875413175e-12
57,0.18027955960406036,0.0,4.517719531804687e-12
58,0.17921967017857496,0.0,4.658495811327157e-12
59,0.1781693859478132,0.0,4.8043791167629024e-12
60,0.1771220796163703,0.0,4.9391601919523964e-12
61,0.1756502270225886,0.0,5.069722419648315e-12
62,0.17477551063051996,0.0,5.219824572577636e-12
63,0.1736807939349119,0.0,5.366818101038007e-12
64,0.17267234654579872,0.0,5.529576796448055e-12
65,0.1723067783332794,0.0,5.6992188746107786e-12
66,0.172188992858443,0.0,5.860201213181426e-12
67,0.17164991500995952,0.0,6.020739462542224e-12
68,0.17104313878613467,0.0,6.190825629914798e-12
69,0.1706266491007378,0.0,6.3646865555710974e-12
70,0.04507292155030505,0.0,6.5423222395111225e-12
71,0.044269867062797355,0.0,6.726175172389048e-12
72,0.042423079271710594,0.0,6.906697436193099e-12
73,0.04018094154568735,0.0,7.1034289561566766e-12
74,0.03945050692813974,0.0,7.331246720809759e-12
75,0.038318358839851144,0.0,7.580380767535644e-12
76,0.03767842841455186,0.0,7.83750842003883e-12
77,0.036801976647608245,0.0,8.08864086820904e-12
78,0.03621625733811579,0.0,8.37374614093278e-12
79,0.035799090742474754,0.0,8.658407324446671e-12
