iterations,relative_residual_norm,projected_residual_norm,orthogonality_data
1,0.0,0.0,0.0
2,0.9999999999998364,0.00031721041228707986,3.552713678800501e-15
3,0.9900183299091856,0.0003098675091981498,7.327471962526033e-15
4,1.7562871745391766,0.00021571944855196436,1.354472090042691e-14
5,2.2618650588426696,0.00021781520071174123,1.84297022087776e-14
6,2.3218513065714967,0.00022294466958510962,2.55351295663786e-14
7,2.3060036911322612,0.0002255150609549899,3.352873534367973e-14
8,2.2343309087015193,0.0002166332672467541,4.440892098500626e-14
9,2.1004507861505495,0.00021597466952421332,5.306866057708248e-14
10,2.1264276645349516,0.00021299705058005363,6.683542608243442e-14
11,2.1450623481890085,0.000210002420336979,8.01581023779363e-14
12,1.9880704644842697,0.00020701954089431427,9.325873406851315e-14
13,1.9719286301785808,0.0002024486737721437,1.0969003483296547e-13
14,1.9463837516852607,0.0001972016630676929,1.2989609388114332e-13
15,1.9064463976728687,0.00019467949022977622,1.5076828674409626e-13
16,1.9067122044007343,0.00019466755055780322,1.7141843500212417e-13
17,1.782601231278405,0.000194658329160881,1.8962609260597674e-13
18,1.7236058468167121,0.00019465056894736398,2.1183055309847987e-13
19,1.673056297594324,0.00019464379287096803,2.3425705819590803e-13
20,1.6261070316674548,0.00019463782543955698,2.569056078982612e-13
21,1.6467331666372889,0.0001946326147262999,2.828848266744899e-13
22,1.6020501052736753,0.00016059004505151664,3.1019631308026874e-13
23,1.5990049952796286,0.00016058084823403307,3.4017233474514796e-13
24,1.613767465339632,0.00016057273148188867,3.679279103607769e-13
25,1.650593080315851,0.00016056553219835867,3.936850845320805e-13
26,1.5579301341375358,0.00016055911731371116,4.163336342344337e-13
27,1.4833506283876243,0.00013123760171164902,4.39870362356487e-13
28,1.3875608565208608,0.00013123021662272266,4.640732242933154e-13
29,1.2982293567924401,0.00013122355738633248,4.913847106990943e-13
30,1.2770596018773575,0.00013121753191273032,5.238032230181489e-13
31,1.2020017428905294,9.641352866296505e-5,5.506706202140776e-13
32,1.1729870478967737,9.640779977090495e-5,5.810907310888069e-13
33,1.1606945639028887,9.640256892842495e-5,6.128431095930864e-13
34,1.206347165898265,9.639778003249762e-5,6.430411758628907e-13
35,1.2091258788606893,7.451073242650295e-5,6.681322162194192e-13
36,1.1789378701034903,7.450681545778903e-5,6.896705428971472e-13
37,1.1470315703547262,7.450320370839129e-5,7.169820293029261e-13
38,1.074008292153264,5.770042880339822e-5,7.420730696594546e-13
39,0.9962952698323856,5.7697611505956874e-5,7.709388682997087e-13
40,0.9271966006675454,5.769499789518961e-5,8.004708007547379e-13
41,0.88853761766758,3.8981572783881684e-5,8.395506512215434e-13
42,0.8784058225771212,3.897972761976454e-5,8.781864124784988e-13
43,0.8438252755217953,3.897800687988192e-5,9.192646643896296e-13
44,0.7961756128016689,3.0075633716504903e-5,9.618972285352356e-13
45,0.7462996840897691,3.0074349264348505e-5,1.0063061495202419e-12
46,0.7348264137180577,3.0073145958593988e-5,1.0524914273446484e-12
47,0.7302767687760265,2.3382162777723877e-5,1.0933476346508542e-12
48,0.7451907504391436,2.338126266857309e-5,1.1326495297225847e-12
49,0.6941578844230145,1.8305531605339374e-5,1.1652900866465643e-12
50,0.6358391981847951,1.8304856944071984e-5,1.1974865543606938e-12
51,0.6191926747985269,1.8304220847585682e-5,1.2383427616668996e-12
52,0.6142933054309337,1.8303620431251843e-5,1.2849721287011562e-12
53,0.5843469263659072,1.830305307541348e-5,1.3364864770437634e-12
54,0.5609102802948714,1.830251639644003e-5,1.3866685577568205e-12
55,0.5836579468233578,1.8302008221709706e-5,1.4366285938649526e-12
56,0.5660039592571154,1.8301526567705536e-5,1.4839240947139842e-12
57,0.5522840837048443,1.8301069620344347e-5,1.52478030202019e-12
58,0.5227352754776766,1.8300635718284666e-5,1.5709655798445965e-12
59,0.47913577468132096,1.830022333723397e-5,1.6189272145084033e-12
60,0.4711776163947741,1.8299831077148827e-5,1.674438365739661e-12
61,0.4703258985447671,1.8299457649894918e-5,1.7277290709216686e-12
62,0.4710257787867798,1.8299101868780334e-5,1.780797731498751e-12
63,0.4416646246919063,1.829876263925213e-5,1.838307284174334e-12
64,0.42895483180262073,1.8298438950131106e-5,1.899369550528718e-12
65,0.4185293949288268,1.8298129866539973e-5,1.9744206269933784e-12
66,0.42097583843436004,1.829783452268345e-5,2.049249658853114e-12
67,0.41027958574332746,1.8297552116066263e-5,2.1174173525650986e-12
68,0.3970176093301065,1.829728190194885e-5,2.183808689437683e-12
69,0.379722446028086,1.8297023188355822e-5,2.246869357236392e-12
70,0.2753384597660186,1.4900490656374454e-6,2.306155266751375e-12
71,0.26597949137010374,1.4900151190033132e-6,2.37698749572246e-12
72,0.24890970969323023,1.4899825584895662e-6,2.4451551894344448e-12
73,0.24690165975060305,1.4899513096484863e-6,2.523758979577906e-12
74,0.24710947051863041,1.4899213029440084e-6,2.5994761898573415e-12
75,0.23615159443200895,1.4898924734063471e-6,2.672528864877677e-12
76,0.22645590607601238,1.489864760243582e-6,2.7502444766014378e-12
77,0.22402220315822555,1.489838106549248e-6,2.8266278206956486e-12
78,0.2139631939624129,1.4898124589924158e-6,2.9025670755800093e-12
79,0.1971291913371079,1.4897877675625797e-6,2.9813929103283954e-12
80,0.19074273170741024,1.4897639853109126e-6,3.0733193767673583e-12
81,0.18228367968468365,1.4897410681391173e-6,3.170574913724522e-12
82,0.16370548312264663,1.4897189745902845e-6,3.268274539891536e-12
83,0.15284381259556773,1.4896976656630055e-6,3.3875124927362776e-12
84,0.13936815321400298,1.4896771046350277e-6,3.5411673593443993e-12
85,0.13027356868233173,1.4896572569069659e-6,3.727684827481426e-12
86,0.11086298866465705,1.3191115204964562e-7,3.927302927309029e-12
87,0.11016766979931901,1.319088803192073e-7,4.118261287544556e-12
88,0.0988429254437835,1.3190668477809512e-7,4.302780354237257e-12
89,0.08925067687744849,1.3190456203812304e-7,4.509281836817536e-12
90,0.08214007610607721,1.3190250892436764e-7,4.766853578530572e-12
91,0.07654782314851166,1.3190052242621634e-7,5.020428517354958e-12
92,0.070730595964489,1.3189859969178373e-7,5.316413975720025e-12
93,0.06680344793188889,1.318967380143591e-7,5.647926570873096e-12
94,0.0596960809475847,1.3189493483929107e-7,5.995204332975845e-12
95,0.04936929729029263,1.3189318774588146e-7,6.376676964237049e-12
96,0.04541225204530374,1.318914944214186e-7,6.864064872047493e-12
97,0.03817565652610642,1.31889852690234e-7,7.357225939585987e-12
98,0.034738648677160235,1.3188826047353264e-7,8.004263918337529e-12
99,0.02632939048521373,1.9683993611127343e-8,8.761880110341735e-12
100,0.024724655907714648,1.9683720614061852e-8,9.61297708101938e-12
101,0.022782423022708057,1.9683455615264207e-8,1.0504708214398306e-11
102,0.02133082536944497,1.968319829630423e-8,1.1470158156612342e-11
103,0.021642185404706395,1.9682948369326245e-8,1.2467138432725733e-11
104,0.02159441926294905,1.9682705551245065e-8,1.3324008563131429e-11
105,0.022887818554220635,1.968246957350381e-8,1.4149570404242695e-11
106,0.02348758889435073,1.968224018435074e-8,1.4905188194802577e-11
107,0.02077861030910511,1.9682017146562415e-8,1.5588197399551973e-11
108,0.020775078013336556,1.9681800209091823e-8,1.6450618645080795e-11
109,0.020838989556489426,1.9681589170927882e-8,1.7297496768264864e-11
110,0.020151443508336454,1.9681383813278594e-8,1.811240046833973e-11
111,0.01918357280579761,1.8693799170308237e-9,1.890421152950239e-11
112,0.01721667980246579,1.8693572102052546e-9,1.9678481066875975e-11
113,0.01629221727514259,1.8693350993114095e-9,2.066768978181699e-11
114,0.015360187001901475,1.8693135599005296e-9,2.1680657269484982e-11
115,0.015236614055252106,1.869292576034843e-9,2.273758958892813e-11
116,0.015114222077731563,1.869272129066072e-9,2.382449793003616e-11
117,0.014636508950469038,1.869252197039123e-9,2.5087709687454662e-11
118,0.013824052535969654,1.8692327710093277e-9,2.6688651288964138e-11
119,0.014058899243078214,1.869213825768986e-9,2.8387070472035703e-11
120,0.014774481918767594,1.8691953486871422e-9,3.006883630973789e-11
121,0.01388283285349811,3.1713818181809683e-10,3.154210226341547e-11
122,0.012894182537924117,3.171347415361833e-10,3.3366642782084455e-11
123,0.011963769491735898,3.171313923272523e-10,3.516298363592796e-11
124,0.011298369739979598,3.1712812107245747e-10,3.691646988102093e-11
125,0.010704486824089714,3.171249299944133e-10,3.862798969578307e-11
126,0.010337992803665052,3.171218128589573e-10,4.0347503116322514e-11
127,0.010180977521377171,3.171187648955999e-10,4.193023706022814e-11
128,0.009745938905104116,3.17115793531126e-10,4.366040862180398e-11
129,0.010568596149249706,3.171128846166972e-10,4.53814763545779e-11
130,0.00993437935807866,3.1711004509120747e-10,4.7059245389391435e-11
131,0.009248605684591299,5.675995811598236e-11,4.919153973048651e-11
132,0.008433209483981317,5.675940696180798e-11,5.1594728489590125e-11
133,0.008076940658990128,5.6758869251740535e-11,5.4726889686662616e-11
134,0.006690126200516115,5.675834493156992e-11,5.791300772273189e-11
135,0.006279962751562336,5.6757832537623204e-11,6.087663706466628e-11
136,0.005776327833562485,5.675732513100648e-11,6.336775548732021e-11
137,0.005679759117066135,5.6756832849010064e-11,6.600586743843451e-11
138,0.00554076530514812,5.6756351300615154e-11,6.903166926974791e-11
139,0.004847002750415167,5.6755877179005126e-11,7.205969154711056e-11
140,0.004679629768940331,1.044854643344334e-11,7.49704742730728e-11
141,0.0045384818130942885,1.0448450915231944e-11,7.772427146335303e-11
142,0.004321439046692768,1.0448357836475436e-11,8.054534816892556e-11
143,0.004468923809446939,1.0448273539756525e-11,8.40016944891886e-11
144,0.004341041371232463,1.0448184038867186e-11,8.781242399891198e-11
145,0.0043907057182104026,1.0448099145837081e-11,9.140865842027779e-11
146,0.00444660068963299,1.0448013385445237e-11,9.427680858209442e-11
147,0.004124185043057432,1.0447928817675783e-11,9.668355005487683e-11
148,0.00422523397528933,1.0447843978855786e-11,9.87314674461004e-11
149,0.003963446214229256,8.196811827378137e-13,1.0083889279144387e-10
150,0.003857947462883368,8.196774422403186e-13,1.0273226713763961e-10
151,0.003989784417792591,8.196707201868492e-13,1.0448353293668333e-10
152,0.003403215638585007,8.196602576358847e-13,1.0584177978500975e-10
153,0.0032254250222640297,8.19656462928281e-13,1.0723089083342074e-10
154,0.00307917592934415,8.196486024625305e-13,1.087225864893071e-10
155,0.0031440591714119548,8.196420430393869e-13,1.1083600703898355e-10
156,0.0028104542889548015,8.196327189007035e-13,1.1312395464813108e-10
157,0.002371533375896382,1.380778629454793e-13,1.1541079203425397e-10
158,0.00213434260647001,1.380760740118947e-13,1.184039533086434e-10
159,0.0018725089217658468,1.3807818820613105e-13,1.2178036357113342e-10
160,0.001740527711124122,1.380752066501567e-13,1.254065740141641e-10
161,0.0014076261291164796,1.380782966263483e-13,1.2950063243977183e-10
162,0.00129991623019023,1.3807591138156883e-13,1.3409473531567073e-10
163,0.0010955005243538946,1.3807531507037396e-13,1.383400061172324e-10
164,0.0011565393696137893,1.3807097826168402e-13,1.4364265332744708e-10
165,0.0010991169278732644,1.3807038195048915e-13,1.4916712309798186e-10
166,0.0010061866735477242,1.3807330929635486e-13,1.5684031851037616e-10
167,0.001091637708187294,1.380736345570066e-13,1.6326273666322777e-10
168,0.0010944875742520397,1.3806908090788217e-13,1.6877099717760302e-10
169,0.001023363751310837,1.3806767144505794e-13,1.733524435110212e-10
170,0.0008146663524640841,1.380649067295181e-13,1.7830514842387402e-10
171,0.0008031655408605721,1.3806609935190783e-13,1.8537815726915596e-10
172,0.0007875326622263125,1.380649067295181e-13,1.9208368229328698e-10
173,0.0007533418094563934,1.380642562082146e-13,1.9750623359016117e-10
174,0.0007375486748185531,1.3806008202985054e-13,2.0202284289894124e-10
175,0.0006733599786340182,1.3806653303277683e-13,2.0698420755138613e-10
176,0.0006226233844476056,1.3806062413093678e-13,2.135109866685525e-10
177,0.0007244187390483825,1.380599736096333e-13,2.2139978739232902e-10
178,0.0006420657823376126,1.3805861835691768e-13,2.2971957669426502e-10
179,0.0005552232857634181,1.3806013623995916e-13,2.3765389656205116e-10
180,0.00045463169002495026,1.3805541996050885e-13,2.441040702905184e-10
181,0.00042998811200192023,1.3805899782767805e-13,2.500375462233251e-10
182,0.00041369899520528054,1.3805390207746737e-13,2.5769408829035e-10
183,0.0004341301204429562,1.380566667930072e-13,2.639415352945207e-10
184,0.00040846143027426245,1.380519505135569e-13,2.6988011825324065e-10
185,0.00034427854392151823,1.3805368523703287e-13,2.742954752221749e-10
186,0.00031292277871590365,1.3805623311213822e-13,2.804649845700169e-10
187,0.00021933734948683268,1.380541731280105e-13,2.871634041667903e-10
188,0.00019260944399959005,1.3805243840453452e-13,3.0143287865769253e-10
189,0.00015068634485871212,1.380483726463877e-13,3.3109737174186193e-10
190,0.0001412878783991484,1.380526010348604e-13,3.7725689239209714e-10
191,0.00011770956583466594,1.380515168326879e-13,4.5818482341530853e-10
192,9.093147887340745e-5,1.3804891474747394e-13,5.839833061571653e-10
193,7.932460250912467e-5,1.3804967368899468e-13,7.044569372283149e-10
194,6.364617616141597e-5,1.3804587898139098e-13,8.185148114847607e-10
195,5.257682704625275e-5,1.3804474056910987e-13,9.215059826317429e-10
196,2.8263741399600103e-5,1.3804539109041336e-13,1.1016731971125182e-9
197,2.4822625109307396e-5,1.380461500319341e-13,1.5619359139407152e-9
198,2.2177075961169854e-5,1.380432226860684e-13,2.2900634721878532e-9
199,2.0999413467728463e-5,1.380443610983495e-13,6.559314869036825e-9
