iterations,relative_residual_norm,projected_residual_norm,orthogonality_data
1,0.0,0.0,0.0
2,0.34511984237016846,4.362077018056398e-12,5.551115123125783e-15
3,0.2837949648606427,5.333787766624934e-12,1.532107773982716e-14
4,0.255431845865474,5.286351634808732e-12,2.353672812205332e-14
5,0.23837683435372145,4.575582743104238e-12,3.3084646133829665e-14
6,0.22474124971104184,4.2250217827784065e-12,4.907185768843192e-14
7,0.21248612824442697,4.0195329729403094e-12,6.217248937900877e-14
8,0.20220449643989494,3.4551724657694394e-12,8.126832540256146e-14
9,0.19268069249919295,3.167014752535468e-12,9.814371537686384e-14
10,0.18500524920092765,3.0087807326075454e-12,1.2301271112846734e-13
11,0.17778214489442545,2.838607767091425e-12,1.4654943925052066e-13
12,0.17098995140812132,2.667042895591888e-12,1.7275070263167436e-13
13,0.1640344409907244,2.3604099685183424e-12,2.0405899192610377e-13
14,0.1583893897363893,2.2445155536617356e-12,2.3070434451710753e-13
15,0.15219420362293404,2.098761746381481e-12,2.6001423236721166e-13
16,0.14642846922619496,1.941562462925483e-12,2.915445662665661e-13
17,0.1408389268431373,1.796874415866812e-12,3.2085445411667024e-13
18,0.1354516414941127,1.6633987943375558e-12,3.530509218307998e-13
19,0.13070197866574082,1.5400000441526024e-12,3.8813396940895473e-13
20,0.12593185499071669,1.4269264412393203e-12,4.247713292215849e-13
21,0.12136947166945332,1.321682557408713e-12,4.602984660095899e-13
22,0.11647268685218574,1.1677623656193704e-12,5.029310301551959e-13
23,0.11240005763950553,1.0808570783949389e-12,5.382361223382759e-13
24,0.108684937625116,1.0008521429677747e-12,5.799805080641818e-13
25,0.10473409779521359,9.271764533251954e-13,6.215028491851626e-13
26,0.10086684164098504,8.587866230941604e-13,6.619149672815183e-13
27,0.09803897468881352,8.429394321593388e-13,7.109868249699502e-13
28,0.09456142532625063,7.817543042733742e-13,7.611689056830073e-13
29,0.0912489278171633,7.252281644897812e-13,8.137934770502397e-13
30,0.08828640852440095,6.725944007796381e-13,8.699707620962727e-13
31,0.08476812708954007,5.992342095949531e-13,9.181544413650045e-13
32,0.08140788779845477,5.549612592326412e-13,9.747758156208874e-13
33,0.07890385603822106,5.138180751111666e-13,1.0291767438275201e-12
34,0.07642091372925573,4.757324523501023e-13,1.0884626533425035e-12
35,0.0741494734167447,4.566216038726454e-13,1.1410872247097359e-12
36,0.0712777871747269,4.230854826721149e-13,1.1952661083114435e-12
37,0.06871338817774107,3.9181045628688404e-13,1.2518874825673265e-12
38,0.06703972846780125,3.7385602242945215e-13,1.3073986337985843e-12
39,0.06455776762875706,3.4645726208265886e-13,1.362021606610142e-12
40,0.06199783206354898,3.208969168199837e-13,1.417754802446325e-12
41,0.059385175187050776,2.7567077962809877e-13,1.4792611580105586e-12
42,0.05758436792829726,2.5469375934493983e-13,1.539213201340317e-12
43,0.05523564555625042,2.352699869262041e-13,1.5996093338799255e-12
44,0.052971164041563094,2.2258708197124727e-13,1.6611156894441592e-12
45,0.0513286307344113,2.054741674874947e-13,1.7323920076250943e-12
46,0.049273755771776104,1.8953293292006935e-13,1.8052226380405045e-12
47,0.04778474247544649,1.788164060986942e-13,1.8836043835790406e-12
48,0.046212699229155975,1.6491541329742255e-13,1.9626522629323517e-12
49,0.044766743703762664,1.5521400975035834e-13,2.034150625718212e-12
50,0.043037588145142636,1.4309383058170222e-13,2.1096457913927225e-12
51,0.04143637220166103,1.3183697542217417e-13,2.1891377599558837e-12
52,0.039862345841355507,1.213772061674607e-13,2.2728485760126205e-12
53,0.03834769837704827,1.1168696050216269e-13,2.3576696150939824e-12
54,0.03710236783265616,1.0270922462393093e-13,2.44715359087877e-12
55,0.03582111275858106,9.441227772893821e-14,2.539302101922658e-12
56,0.034512801954161225,8.672426659296267e-14,2.6272317654729704e-12
57,0.032990166563162386,7.960981320658692e-14,2.715605518233133e-12
58,0.03166911434147868,7.302472703463805e-14,2.8028690479686702e-12
59,0.03045711938853562,6.693184832797461e-14,2.8976820942716586e-12
60,0.02907106490904924,6.130075748446648e-14,2.993605363599272e-12
61,0.02800719316553266,5.608909361608368e-14,3.1019631308026874e-12
62,0.02735502223326266,5.12957562018795e-14,3.2074343181420772e-12
63,0.026557993209432213,4.689073880012884e-14,3.3091307471977416e-12
64,0.025428748688418386,4.2832138037962397e-14,3.4154901129568316e-12
65,0.02438945054708581,3.909772497304797e-14,3.5151881405681706e-12
66,0.02324082924993142,3.565250305156135e-14,3.6215475063272606e-12
67,0.0224612179209336,3.2486226168924383e-14,3.728573005901126e-12
68,0.02187348775901878,2.9581809543838444e-14,3.82982534574694e-12
69,0.02094078117677648,2.691951427406873e-14,3.930855640987829e-12
70,0.019636805962334275,2.497677743779004e-14,4.030331623994243e-12
71,0.01846833356756295,2.2686131116725134e-14,4.139577569617359e-12
72,0.01778871711775456,2.058351903930128e-14,4.281242027559529e-12
73,0.017177907391413495,1.866013152014608e-14,4.420908084057373e-12
74,0.01642838629020738,1.6902754855777217e-14,4.554800980827167e-12
75,0.01571332488943236,1.5293960445051414e-14,4.701350420077688e-12
76,0.015125931606515512,1.3825994442089722e-14,4.853673019056259e-12
