iterations,relative_residual_norm,projected_residual_norm,orthogonality_data
1,0.0,0.0,0.0
2,0.6177255279424677,6.362989421480476e-17,5.10702591327572e-15
3,0.6863197403228054,1.1374789277297024e-16,7.993605777301127e-15
4,0.7143533511116772,1.8608871971293753e-16,9.325873406851315e-15
5,0.7485616908553436,2.2093781707705853e-16,1.199040866595169e-14
6,0.767213472654011,3.0228178170569273e-16,1.4876988529977098e-14
7,0.7869690682636368,3.998438178554563e-16,1.7319479184152442e-14
8,0.7718044513594802,5.247371623903429e-16,1.7985612998927536e-14
9,0.7446234371431967,6.228455335890886e-16,1.865174681370263e-14
10,0.7218674495401257,6.384608619657029e-16,1.9539925233402755e-14
11,0.6924088785762197,6.823735007194998e-16,1.9317880628477724e-14
12,0.6642446657938071,7.733345674162378e-16,1.9095836023552692e-14
13,0.643119998063211,8.922109895254633e-16,1.9984014443252818e-14
14,0.6299311128749406,1.076695398424489e-15,2.1316282072803006e-14
15,0.6121315384890912,1.3896854254888602e-15,2.220446049250313e-14
16,0.6064568811784149,1.8532080206633748e-15,2.4868995751603507e-14
17,0.5699188991945954,2.4202754914701496e-15,2.3092638912203256e-14
18,0.5471582932840588,2.9866976225361876e-15,2.864375403532904e-14
19,0.5192597107101147,3.521291490328065e-15,2.375877272697835e-14
20,0.4992874599577189,4.012634970775732e-15,2.4868995751603507e-14
21,0.4813765466692327,4.504683036159922e-15,2.8199664825478976e-14
22,0.46150177388817937,5.0528099583456705e-15,2.7533531010703882e-14
23,0.4317608967163686,5.6344541300744195e-15,2.6645352591003757e-14
24,0.4252593249519861,6.246699855479281e-15,2.6423307986078726e-14
25,0.4229718161018179,7.005755462507256e-15,3.019806626980426e-14
26,0.4188912945353532,7.905163450172583e-15,2.6867397195928788e-14
27,0.40754579690432813,8.938288981701794e-15,2.886579864025407e-14
28,0.38730461691667223,9.989471381210574e-15,2.886579864025407e-14
29,0.3746632165580323,1.1100698549397254e-14,3.019806626980426e-14
30,0.36560554864406025,1.2311332090402311e-14,2.9753977059954195e-14
31,0.3530395834033568,1.373248486041174e-14,2.6645352591003757e-14
32,0.341858584214069,1.534045738068105e-14,3.086420008457935e-14
33,0.32748770490710016,1.7155172997596414e-14,2.842170943040401e-14
34,0.3142361636209861,1.914025158802845e-14,2.8199664825478976e-14
35,0.30891058213151673,2.140514338896134e-14,2.886579864025407e-14
36,0.2971890427192665,2.381230822047952e-14,2.9976021664879227e-14
37,0.2861392249897476,2.6431497890893383e-14,3.108624468950438e-14
38,0.2741682154334432,2.906294899036383e-14,2.9753977059954195e-14
39,0.27016895494153226,3.1694021294117906e-14,2.9753977059954195e-14
40,0.262558083116074,3.4466296651930166e-14,3.197442310920451e-14
41,0.2528647403374529,3.7117791595319193e-14,3.086420008457935e-14
42,0.24283778439861728,3.976204232135083e-14,2.90878432451791e-14
43,0.2366744087905257,4.2212576750497496e-14,3.042011087472929e-14
44,0.23109498547972898,4.461303426302404e-14,3.197442310920451e-14
45,0.2236020572025542,4.6839331426462553e-14,3.086420008457935e-14
46,0.21627771670583215,4.8938025192286436e-14,3.241851231905457e-14
47,0.20657798069880748,5.0976670815427324e-14,3.3084646133829665e-14
48,0.1976289618780231,5.301605979684632e-14,3.175237850427948e-14
49,0.18753478605760449,5.493225141361747e-14,3.3084646133829665e-14
50,0.1835751062602206,5.678167354200556e-14,3.175237850427948e-14
51,0.18253166077062696,5.859292948912749e-14,3.241851231905457e-14
52,0.1793003364197761,6.042959743594704e-14,3.26405569239796e-14
53,0.16983522335409873,6.221622930308397e-14,3.1530333899354446e-14
54,0.16111761350387013,6.392380928759136e-14,3.108624468950438e-14
55,0.15670949385359315,6.568686964568424e-14,3.3306690738754696e-14
56,0.1513406490181191,6.746441095407125e-14,3.1308289294429414e-14
57,0.14542773066407055,6.906907932635423e-14,3.3306690738754696e-14
58,0.14065645159692625,7.047496980040067e-14,3.352873534367973e-14
59,0.13672312417374824,7.179754870378693e-14,3.241851231905457e-14
60,0.1306181433318431,7.294827583714174e-14,3.5083047578154947e-14
61,0.12400687794968332,7.39282095822723e-14,3.3306690738754696e-14
62,0.12224150108687301,7.481673122691913e-14,3.3306690738754696e-14
63,0.11991573894981829,7.573876517876941e-14,3.397282455352979e-14
64,0.1174762869795755,7.67281609447122e-14,3.175237850427948e-14
65,0.1134625390469847,7.776089797207421e-14,3.441691376337985e-14
66,0.10986344307767977,7.878726611548564e-14,3.4861002973229915e-14
67,0.10609689197340039,7.976054450778606e-14,3.086420008457935e-14
68,0.10153280319054589,8.061974073379229e-14,3.3306690738754696e-14
69,0.09577974516733126,8.137403493635402e-14,3.441691376337985e-14
70,0.09260260198338899,8.200932589622796e-14,3.2862601528904634e-14
71,0.08951386673413364,8.260437027025534e-14,3.2862601528904634e-14
72,0.08670024521515192,8.316350753515839e-14,3.441691376337985e-14
73,0.08414097347025123,8.366641836985713e-14,3.530509218307998e-14
74,0.08299338841064861,8.411231805595715e-14,3.68594044175552e-14
75,0.08059220373542765,8.451932602194786e-14,3.397282455352979e-14
76,0.07770109341972559,8.492027366120067e-14,3.5083047578154947e-14
77,0.07335342168782125,8.527850791500185e-14,3.4638958368304884e-14
78,0.07263126724704091,8.564207296416837e-14,3.419486915845482e-14
79,0.07057128229397039,8.602768403317909e-14,3.552713678800501e-14
80,0.06811315369007263,8.644485164774798e-14,3.5083047578154947e-14
81,0.06728327843902218,8.687389970912145e-14,3.574918139293004e-14
82,0.06510749351757159,8.729936978021799e-14,3.774758283725532e-14
83,0.06298759416159798,8.769822869672338e-14,3.6415315207705135e-14
84,0.0606992736630963,8.812796151663854e-14,3.8191672047105385e-14
85,0.05794447306643877,8.852604289061888e-14,3.441691376337985e-14
86,0.057527589753025,8.888643051390437e-14,3.6415315207705135e-14
87,0.05560764747040257,8.92474512006268e-14,3.752553823233029e-14
88,0.0537449528221042,8.956550044753805e-14,3.708144902248023e-14
89,0.05331769389607212,8.987168537164375e-14,3.774758283725532e-14
90,0.05082105193071698,9.016393589374888e-14,3.752553823233029e-14
91,0.04900861769969651,9.043990017830438e-14,3.6415315207705135e-14
92,0.04810107947762523,9.071007893645577e-14,3.5083047578154947e-14
93,0.04752168839577669,9.100032032569738e-14,3.708144902248023e-14
94,0.04605828156014807,9.129385296773533e-14,3.6415315207705135e-14
95,0.0452989633492438,9.159929266956311e-14,3.730349362740526e-14
96,0.044834417878315276,9.189496814695319e-14,3.597122599785507e-14
97,0.043958671840193385,9.217536606267161e-14,3.574918139293004e-14
