iterations,relative_residual_norm,projected_residual_norm,orthogonality_data
95,0.351353765559226,1.8581556101557642e-6,1.709743457922741e-14
96,0.3403562841916349,1.8786024595014738e-6,1.8207657603852567e-14
97,0.33189813241415306,1.8973453809755544e-6,1.865174681370263e-14
98,0.3180726716923824,1.9180868021160093e-6,1.8207657603852567e-14
99,0.30943138850454155,1.9396148982727714e-6,1.84297022087776e-14
100,0.3001089856075009,1.960213650017506e-6,1.7541523789077473e-14
101,0.30472574945956626,1.9807341994445725e-6,1.84297022087776e-14
102,0.2920339918601521,2.0022884151578847e-6,1.9761969838327786e-14
103,0.28065921126950893,2.021411612291072e-6,1.9095836023552692e-14
104,0.2740655924490051,2.039060255507139e-6,1.9095836023552692e-14
105,0.2574435041883611,2.0560543233640667e-6,1.84297022087776e-14
106,0.24931417493068722,2.070656729046916e-6,1.9095836023552692e-14
107,0.24488913628019532,2.0856088723755642e-6,1.887379141862766e-14
108,0.23957808727618934,2.09955983065149e-6,2.020605904817785e-14
109,0.2338617230541358,2.1123761365308535e-6,1.9317880628477724e-14
110,0.2327521425766445,2.125680525648702e-6,1.9984014443252818e-14
111,0.2214592725826063,2.1374074592598376e-6,1.9317880628477724e-14
112,0.21790550860361693,2.148828540956269e-6,1.9095836023552692e-14
113,0.22280288901090112,2.162086152035156e-6,1.9984014443252818e-14
114,0.21403616864891342,2.175474363134424e-6,1.9539925233402755e-14
115,0.20417624470596618,2.1876599406657656e-6,1.865174681370263e-14
116,0.1925290118209277,2.1969359112076277e-6,2.020605904817785e-14
117,0.18653094169752304,2.205030628493743e-6,2.1316282072803006e-14
118,0.1904332834399401,2.2151420153919237e-6,1.7319479184152442e-14
119,0.1822288129757981,2.22489040961778e-6,1.887379141862766e-14
120,0.17716718741893028,2.233888779418691e-6,1.9761969838327786e-14
121,0.1711513722265284,2.243304013305658e-6,1.9539925233402755e-14
122,0.16564401318365132,2.2538714212059943e-6,1.84297022087776e-14
123,0.16958551912547667,2.2666436568723842e-6,1.9761969838327786e-14
124,0.16433187932114535,2.282413479910944e-6,1.9984014443252818e-14
125,0.15731976028527983,2.297999259124402e-6,1.9539925233402755e-14
126,0.15541165558540668,2.312101851990086e-6,1.9761969838327786e-14
127,0.1515410871457777,2.325245156690049e-6,2.042810365310288e-14
128,0.15323304367807178,2.3391654187825323e-6,1.9317880628477724e-14
129,0.14722132520418507,2.3527780240810946e-6,1.9984014443252818e-14
130,0.1408491351711798,2.3647361756421272e-6,1.9539925233402755e-14
131,0.13525981115234384,2.37428591355073e-6,1.9984014443252818e-14
132,0.13113524062875176,2.3838578375303472e-6,2.1316282072803006e-14
133,0.13008937698969825,2.3917614915690993e-6,2.020605904817785e-14
134,0.1316675320684345,2.399689228818917e-6,2.0650148258027912e-14
135,0.12688079484242637,2.4068990818546378e-6,1.9539925233402755e-14
136,0.1267303561029915,2.412827301526469e-6,2.042810365310288e-14
137,0.12001339291258298,2.4183230083694713e-6,2.1760371282653068e-14
138,0.11791479665688147,2.4233917670232687e-6,2.1538326677728037e-14
139,0.12024151815199889,2.4289104690040746e-6,2.042810365310288e-14
140,0.11691941284726473,2.434297351243018e-6,2.1538326677728037e-14
141,0.11131795292563951,2.4385354171186876e-6,2.020605904817785e-14
142,0.11037533849429608,2.443962398976623e-6,2.1094237467877974e-14
143,0.11025040008809835,2.45125315376639e-6,2.042810365310288e-14
144,0.11105167815137827,2.4604848209826497e-6,2.1094237467877974e-14
145,0.10907508899599895,2.470858254136944e-6,2.1538326677728037e-14
146,0.10412308768735011,2.4802630859207414e-6,1.9761969838327786e-14
147,0.10495779441957896,2.489484458494367e-6,2.1538326677728037e-14
148,0.10410696285648156,2.499131114243097e-6,2.0650148258027912e-14
149,0.10505568546239992,2.5100471815425285e-6,2.1538326677728037e-14
150,0.10390104542772614,2.5218490199570526e-6,1.9761969838327786e-14
151,0.10127092149325664,2.5335079999926416e-6,2.0872192862952943e-14
152,0.0990965130700357,2.5444920041119254e-6,2.042810365310288e-14
153,0.09822668142688375,2.5535533326374957e-6,2.0872192862952943e-14
154,0.09970228015747036,2.5639450277771384e-6,1.9984014443252818e-14
155,0.0986180581912558,2.5776632119766827e-6,2.042810365310288e-14
156,0.09648563534817656,2.5867764662980018e-6,2.2426505097428162e-14
157,0.09662120292911336,2.594811398105195e-6,2.1316282072803006e-14
158,0.0964002436232318,2.6036281871382144e-6,1.9539925233402755e-14
159,0.09543469077798296,2.611433100882868e-6,2.042810365310288e-14
160,0.09529566799374296,2.617121436934895e-6,2.1094237467877974e-14
161,0.09550689012428909,2.6228435110802416e-6,2.220446049250313e-14
162,0.09515432769680567,2.6286887939204625e-6,2.042810365310288e-14
163,0.09431569328444989,2.633515591802366e-6,2.2426505097428162e-14
164,0.09457045802963657,2.637571713474409e-6,2.1094237467877974e-14
165,0.09365621765720482,2.641072021175052e-6,2.220446049250313e-14
166,0.09360722072159931,2.6442823445270956e-6,2.1760371282653068e-14
167,0.09373889059235682,2.647843759082016e-6,2.1094237467877974e-14
168,0.0933711689194063,2.6512247751509107e-6,2.1316282072803006e-14
169,0.09290070208740626,2.654057807638063e-6,2.0872192862952943e-14
170,0.0927990980335836,2.6573395100657708e-6,2.1538326677728037e-14
171,0.09294248728664559,2.6605497200730965e-6,2.1316282072803006e-14
