iterations,relative_residual_norm,projected_residual_norm,orthogonality_data
1,0.0,0.0,0.0
2,0.004656486392198602,2.1395381791823076e-207,4.796163466380676e-14
3,0.0004964444689757068,1.8919541447181774e-207,8.282263763703668e-14
4,0.0004696280379341278,1.811168798081875e-207,1.0880185641326534e-13
5,0.0004655578303976639,1.780289434431743e-207,1.3455903058456897e-13
6,0.0004639759187397212,1.7682397233858508e-207,1.4144241333724494e-13
7,0.0004634508965179955,1.7642473846832627e-207,1.5853984791647235e-13
8,0.0004634075368502185,1.7639196627904065e-207,1.8252066524837574e-13
9,0.0004635855471361565,1.765276019508187e-207,1.8673951274195133e-13
10,0.00046386084255000553,1.7673736368792817e-207,1.9273471707492718e-13
11,0.00046417087510892426,1.769737147734962e-207,2.0516921495072893e-13
12,0.0004644852778177604,1.7721354845714763e-207,2.0450308113595383e-13
13,0.00046478823838863034,1.7744480349991616e-207,1.9939605522267811e-13
14,0.0004650729043571142,1.7766222953455264e-207,2.149391775674303e-13
15,0.0004653365627049769,1.7786372780655845e-207,2.142730437526552e-13
16,0.00046557829493186834,1.7804856919092568e-207,2.3092638912203256e-13
17,0.00046579962965141735,1.782178974870998e-207,2.4424906541753444e-13
18,0.0004660014483189026,1.783723653830728e-207,2.4069635173873394e-13
19,0.000466185445840492,1.785132515671418e-207,2.4424906541753444e-13
20,0.0004663529400910917,1.7864154957547236e-207,2.473576898864849e-13
21,0.00046650596535600675,1.787588048281877e-207,2.569056078982612e-13
22,0.000466645510807733,1.7886576472555952e-207,2.524647157997606e-13
23,0.000466773140495478,1.7896361933535983e-207,2.6134649999676185e-13
24,0.00046689016785397933,1.790533685755923e-207,2.637889906509372e-13
25,0.00046699750663016255,1.7913570734140577e-207,2.6978419498391304e-13
26,0.000467095948117144,1.7921123770121233e-207,2.6978419498391304e-13
27,0.00046718666641297685,1.7928085644831298e-207,2.7333690866271354e-13
28,0.0004672702109411347,1.7934498188318967e-207,2.799982468104645e-13
29,0.0004673476670968482,1.7940444437000996e-207,2.8377300509419e-13
30,0.0004674190940063212,1.794592869861813e-207,2.8199664825478976e-13
31,0.0004674853896344535,1.7951019722972196e-207,2.9198865547641617e-13
32,0.0004675469385570568,1.7955746881022826e-207,2.8554936193359026e-13
33,0.0004676041412326901,1.7960140791088935e-207,2.83550960489265e-13
34,0.0004676574974769263,1.7964239729695207e-207,2.90656387846866e-13
35,0.0004677071148844327,1.796805186269363e-207,2.8910207561239076e-13
36,0.0004677535463692277,1.7971619585795328e-207,2.928768338961163e-13
37,0.00046779698765461654,1.7974957867311582e-207,2.9953817204386723e-13
38,0.00046783754355759485,1.797807469904425e-207,2.9953817204386723e-13
39,0.00046787567903894793,1.7981005761270227e-207,2.9687363678476686e-13
40,0.0004679116403634162,1.7983769938428746e-207,3.008704396734174e-13
41,0.0004679452874691862,1.7986356424907496e-207,3.070876886113183e-13
42,0.000467976908377209,1.798878732507314e-207,3.028688411177427e-13
43,0.00046800665441863856,1.7991074242267752e-207,2.9887203822909214e-13
44,0.0004680348688970741,1.7993243545086214e-207,3.0730973321624333e-13
45,0.0004680613489366381,1.7995279612529248e-207,3.1796787425264483e-13
46,0.0004680864411351621,1.7997209074266927e-207,3.1041835768519377e-13
47,0.0004681101445841711,1.7999031843274186e-207,3.086420008457935e-13
