iterations,relative_residual_norm,projected_residual_norm,orthogonality_data
1,0.0,0.0,0.0
2,1.3540894896775075,2.7759786691561317e-7,4.440892098500626e-15
3,1.6191237343812173,5.464040309099971e-8,4.440892098500626e-15
4,1.6166591768648277,1.7508972649515897e-7,6.661338147750939e-15
5,1.6379376435424342,5.260322655242788e-7,8.881784197001252e-15
6,1.9362698002869168,1.7188318289784732e-6,4.440892098500626e-15
7,1.8198289574396986,2.99189965369262e-6,8.881784197001252e-15
8,1.828048454078782,3.985161591613107e-6,8.881784197001252e-15
9,1.675306813777362,5.132314515821079e-6,9.992007221626409e-15
10,1.6945698190168785,5.5637158304922e-6,8.881784197001252e-15
11,1.5601089500574812,6.8924371268153095e-6,1.1102230246251565e-14
12,1.5461420034527875,9.113493595003241e-6,8.881784197001252e-15
13,1.635144929487054,1.3296145279340088e-5,9.992007221626409e-15
14,1.735596668737884,2.0796362414587932e-5,1.2212453270876722e-14
15,1.9782777638735376,3.3760632229817844e-5,1.1102230246251565e-14
16,1.8348300599703664,5.048928272077813e-5,9.992007221626409e-15
17,1.8008054156350315,6.999911210026077e-5,1.2212453270876722e-14
18,1.7080353456186632,9.103736096505166e-5,1.2212453270876722e-14
19,1.7683220050213024,0.00011223870036225492,1.3322676295501878e-14
20,1.6644122415613198,0.0001405125623905601,1.3322676295501878e-14
21,1.675853583542804,0.0001761437600520388,8.881784197001252e-15
22,1.5886950226041896,0.00021790003231014765,1.2212453270876722e-14
23,1.5928951571861687,0.0002504104245157901,1.554312234475219e-14
24,1.6353898585816973,0.0002754476035584652,1.6653345369377348e-14
25,1.587527462357807,0.0002935080491990316,9.992007221626409e-15
26,1.5792175413817287,0.0003179547917013803,1.2212453270876722e-14
27,1.6221884599211298,0.00034839332479719154,1.4432899320127035e-14
28,1.5538067581407558,0.0003764942930630788,1.6653345369377348e-14
29,1.4627806432191566,0.0004049375344725714,1.6653345369377348e-14
30,1.3700313127350592,0.00043472384226261873,1.3322676295501878e-14
31,1.3428364157002302,0.0004646569999524619,1.4432899320127035e-14
32,1.3684544941017904,0.0005011999439212822,1.2212453270876722e-14
33,1.4036794535134924,0.0005465663425072709,1.3322676295501878e-14
34,1.3280930299997533,0.0005964631724610925,1.3322676295501878e-14
35,1.3393185591368697,0.0006353736048159142,1.3322676295501878e-14
36,1.349311499002974,0.0006678954733472242,1.887379141862766e-14
37,1.2448609842444962,0.0006959189130799626,1.6653345369377348e-14
38,1.1910716851593988,0.000724268485716717,1.4432899320127035e-14
39,1.2805492015528732,0.0007596648144745366,1.554312234475219e-14
40,1.2229755346549298,0.0008081900009506704,1.4432899320127035e-14
41,1.1169413680720206,0.000854427516199685,1.6653345369377348e-14
42,1.1536630699336095,0.0009040675257141473,1.554312234475219e-14
43,1.1037039841654608,0.0009503804822879047,1.4432899320127035e-14
44,1.0883674627901836,0.0009893344819422722,1.4432899320127035e-14
45,1.0443774476862357,0.0010291763693137668,1.554312234475219e-14
46,1.0382714174702476,0.001071688084352429,1.3322676295501878e-14
47,1.038993434053216,0.0011186319695526414,1.6653345369377348e-14
48,0.9975646488966812,0.0011626028971967184,1.3322676295501878e-14
