iterations,relative_residual_norm,projected_residual_norm,orthogonality_data
1,0.0,0.0,0.0
2,1.3463970204644218,0.0,2.6645352591003757e-15
3,1.6290662246259615,0.0,7.771561172376096e-15
4,1.856605810453255,0.0,1.9095836023552692e-14
5,1.9788193116993755,0.0,3.752553823233029e-14
6,2.1035108106208935,0.0,6.150635556423367e-14
7,2.1092620050618844,0.0,9.192646643896296e-14
8,2.170156687246202,0.0,1.2745360322696797e-13
9,2.280503597697745,0.0,1.7341683644644945e-13
10,2.147401673969416,0.0,2.1893598045608087e-13
11,2.143241160057526,0.0,2.7711166694643907e-13
12,2.009085052161989,0.0,3.410605131648481e-13
13,1.957210362758824,0.0,4.150013666048835e-13
14,1.851252565058436,0.0,4.911626660941693e-13
15,1.8051754732265914,0.0,5.739853037312059e-13
16,1.7757536326190484,0.0,6.59694521232268e-13
17,1.7728220587050803,0.0,7.440714711037799e-13
18,1.7603150879503608,0.0,8.286704655802168e-13
19,1.6881133601255895,0.0,9.170442183403793e-13
20,1.6590366445969302,0.0,1.0111911308285926e-12
21,1.6706127144341654,0.0,1.105782132526656e-12
22,1.6576916613754074,0.0,1.1923795284474181e-12
23,1.643136807713267,0.0,1.2776446567386301e-12
24,1.543638942494938,0.0,1.362021606610142e-12
25,1.5180702385782519,0.0,1.4566126083082054e-12
26,1.517936015579718,0.0,1.5509815654013437e-12
27,1.4912870282121857,0.0,1.6444623440747819e-12
28,1.479247232158267,0.0,1.738165167353145e-12
29,1.4820371285883291,0.0,1.836530927334934e-12
30,1.428144405892228,0.0,1.928679438378822e-12
31,1.4196557532847107,0.0,2.0237145292867353e-12
32,1.3341266915542564,0.0,2.1189716647995738e-12
33,1.3263859964341054,0.0,2.220224004645388e-12
34,1.31482267824314,0.0,2.319699987651802e-12
35,1.3171591570046002,0.0,2.4156232569794156e-12
36,1.2531528016050764,0.0,2.5073276788134535e-12
37,1.211136199765927,0.0,2.6065816172149425e-12
38,1.1928489201389798,0.0,2.708278046270607e-12
39,1.1833389978666122,0.0,2.809530386116421e-12
40,1.1718565702835848,0.0,2.9105606813573104e-12
41,1.177891471298895,0.0,3.0095925751538743e-12
42,1.1412620397841475,0.0,3.1046276660617877e-12
43,1.0994830962898001,0.0,3.2036595598583517e-12
44,1.069361867200335,0.0,3.3064662119386412e-12
45,1.0550670102074362,0.0,3.409938997833706e-12
46,1.0252087455751147,0.0,3.511857471494295e-12
47,0.9829792303541908,0.0,3.61621843580906e-12
48,1.0091816854111548,0.0,3.72435415840755e-12
49,0.9659067454890928,0.0,3.824940364438589e-12
50,0.9542771069598804,0.0,3.929523373358279e-12
51,0.9340411490244572,0.0,4.032774114648419e-12
52,0.8869718528069249,0.0,4.137357123568108e-12
53,0.862020816804745,0.0,4.245492846166599e-12
54,0.8795364020231113,0.0,4.355182880999564e-12
55,0.8617385999965997,0.0,4.4575454438700035e-12
56,0.8303042116281145,0.0,4.558575739110893e-12
57,0.8260983555981837,0.0,4.660938301981332e-12
58,0.8025370500012533,0.0,4.759970195777896e-12
59,0.7855038285195458,0.0,4.8618886694384855e-12
60,0.7458397557702237,0.0,4.962918964679375e-12
61,0.7117651346306594,0.0,5.070166508858165e-12
62,0.7155379270799803,0.0,5.181854945135456e-12
63,0.7133095884702446,0.0,5.288880444709321e-12
64,0.701716261649249,0.0,5.391465052184685e-12
65,0.6678571297024687,0.0,5.4922733028206494e-12
66,0.6635034941654981,0.0,5.598188579369889e-12
67,0.6236853665583241,0.0,5.701883409869879e-12
68,0.6148596206282002,0.0,5.814237979961945e-12
69,0.5937325420761543,0.0,5.9261484608441606e-12
70,0.6014739202251815,0.0,6.042055744615027e-12
71,0.5907473848105856,0.0,6.146194664324867e-12
72,0.5867526203311303,0.0,6.254108342318432e-12
73,0.5730073560145783,0.0,6.355582726769171e-12
74,0.5375082392855901,0.0,6.4581673342445356e-12
75,0.5127087790758228,0.0,6.568967592102126e-12
76,0.5140981210967509,0.0,6.687983500341943e-12
77,0.5057389364562114,0.0,6.800560115038934e-12
78,0.49430772835247705,0.0,6.9113603728965245e-12
79,0.4777661170948644,0.0,7.022160630754115e-12
80,0.47281329059606125,0.0,7.135625423870806e-12
81,0.47246261138533785,0.0,7.2444272802840715e-12
82,0.4655105417311597,0.0,7.348566199993911e-12
83,0.44354915122231103,0.0,7.452927164308676e-12
84,0.43233034483390814,0.0,7.55728812862344e-12
85,0.4044719351369183,0.0,7.66409158359238e-12
86,0.3942608749442621,0.0,7.782663402622347e-12
87,0.37636364759437063,0.0,7.901679310862164e-12
88,0.37259995472009616,0.0,8.028022691064507e-12
89,0.3786927342360061,0.0,8.149925179168349e-12
90,0.36665776822387924,0.0,8.26116952623579e-12
91,0.3620551375142446,0.0,8.37374614093278e-12
92,0.36158181734784134,0.0,8.485212532605146e-12
93,0.3521419618294978,0.0,8.591571898364236e-12
94,0.33662513907580494,0.0,8.701261933197202e-12
95,0.32221492013605674,0.0,8.813394458684343e-12
96,0.3100898617923549,0.0,8.929523787060134e-12
97,0.3065556857417974,0.0,9.055201033447702e-12
98,0.3120760281802863,0.0,9.174216941687519e-12
99,0.29284934745167146,0.0,9.283684931915559e-12
100,0.28392750992997745,0.0,9.404699241599701e-12
101,0.27982569485268177,0.0,9.531042621802044e-12
102,0.2842385910239426,0.0,9.655609645164986e-12
103,0.2753003638710404,0.0,9.767298081442277e-12
104,0.2631120341670707,0.0,9.882539231398368e-12
105,0.25043914163713593,0.0,1.0004219674897286e-11
106,0.24540022562000097,0.0,1.0134559857988279e-11
107,0.24953238156521415,0.0,1.0263567773449722e-11
108,0.23782864104341148,0.0,1.0384137993924014e-11
109,0.2391029482716824,0.0,1.0511369552546057e-11
110,0.230432853524278,0.0,1.0631495683810499e-11
111,0.22050049139054442,0.0,1.0755840662568517e-11
112,0.21180117354599107,0.0,1.088795720249891e-11
113,0.19284979725943283,0.0,1.103006574965093e-11
114,0.18892263260323322,0.0,1.1191936266641278e-11
115,0.1948823085847305,0.0,1.1360024032569527e-11
116,0.19769911805971518,0.0,1.1504797114980647e-11
117,0.19210837544258272,0.0,1.1639134100960291e-11
