iterations,relative_residual_norm,projected_residual_norm,orthogonality_data
94,0.0002835718077250837,8.46869620220956e-93,7.376210753307078e-11
95,0.00028357325845591223,8.468782854941161e-93,7.47797379574422e-11
96,0.0002835749354750647,8.468883023498665e-93,7.583556005386072e-11
97,0.0002835763850127151,8.468969604793554e-93,7.69220243057589e-11
98,0.0002835776833735387,8.469047156488053e-93,7.799783041662067e-11
99,0.0002835789276708692,8.469121479243171e-93,7.904432663963235e-11
100,0.0002835802599910695,8.469201059740289e-93,8.011147301090205e-11
101,0.00028358149064811473,8.469274568116891e-93,8.118195005124562e-11
102,0.0002835826988175362,8.469346733483308e-93,8.22968360125742e-11
103,0.0002835838342685308,8.469414555497638e-93,8.343548074662976e-11
104,0.0002835850462570313,8.469486949461534e-93,8.456035871517997e-11
105,0.0002835862130339441,8.469556643117717e-93,8.570388843054388e-11
106,0.0002835873798066396,8.4696263367739e-93,8.6888274353214e-11
107,0.0002835884018651811,8.469687386587937e-93,8.81070771896475e-11
108,0.0002835895140944327,8.469753822730056e-93,8.93294327397598e-11
109,0.0002835905038554055,8.46981294375287e-93,9.060752148570828e-11
110,0.0002835915801987267,8.46987723679363e-93,9.18825016071878e-11
111,0.000283592432659799,8.469928156881911e-93,9.318612548270266e-11
112,0.0002835934889044487,8.46999124978591e-93,9.448264393085992e-11
113,0.0002835944080924412,8.470046156042718e-93,9.577538762073345e-11
114,0.00028359525600069193,8.470096804671495e-93,9.706591086455774e-11
115,0.0002835961216060088,8.470148510563608e-93,9.840528392146553e-11
116,0.0002835969661606483,8.47019895916959e-93,9.975931192229837e-11
117,0.000283597835109334,8.470250865084497e-93,1.0114598048005519e-10
118,0.00028359859235780227,8.470296098810507e-93,1.0258460747536446e-10
119,0.00028359937591411623,8.47034290414418e-93,1.0406120409811592e-10
120,0.00028360021400126425,8.470392966991918e-93,1.0552048124168323e-10
121,0.0002836010083161681,8.470440415255999e-93,1.0699419128457066e-10
122,0.00028360177751511286,8.470486363349128e-93,1.084883294311112e-10
123,0.0002836025007898339,8.470529568272519e-93,1.1008993716643545e-10
124,0.00028360318101080655,8.470570201474279e-93,1.1172485159249845e-10
125,0.00028360378373688854,8.470606205577104e-93,1.1342460304319957e-10
126,0.0002836045512540826,8.470652053658837e-93,1.1514900144504736e-10
127,0.0002836052733258575,8.470695187145516e-93,1.168729557576853e-10
128,0.000283605812666113,8.470727405102607e-93,1.1856671200405344e-10
129,0.0002836065328212818,8.470770424290547e-93,1.20315535312443e-10
130,0.00028360699036162625,8.470797755976541e-93,1.2214940170451882e-10
131,0.0002836077164931413,8.47084113234804e-93,1.2398215787357003e-10
132,0.0002836084428619702,8.470884523006882e-93,1.2582312969300347e-10
133,0.0002836089286215813,8.470913540599278e-93,1.277520311759872e-10
134,0.0002836095026348204,8.470947830221016e-93,1.2979906038879108e-10
135,0.00028361014289738365,8.470986077436597e-93,1.3193157677449108e-10
136,0.0002836106207614403,8.471014623546694e-93,1.3402412513130457e-10
137,0.0002836111675058149,8.4710472844114e-93,1.36161304453708e-10
138,0.0002836116436939542,8.4710757305101e-93,1.3840706358791977e-10
139,0.0002836121371015144,8.471105205297453e-93,1.407101102302022e-10
140,0.0002836127323943211,8.471140766492665e-93,1.431532670181923e-10
141,0.00028361308540786616,8.471161854610034e-93,1.4563927841493296e-10
142,0.0002836137321198876,8.47120048758386e-93,1.4826917471566503e-10
143,0.0002836141076139866,8.471222918711413e-93,1.509479208294806e-10
144,0.00028361457446965084,8.47125080760376e-93,1.537296956399814e-10
145,0.00028361497961938416,8.47127501036177e-93,1.5666290487104106e-10
146,0.00028361547493447605,8.471304599447863e-93,1.5975221145936302e-10
147,0.00028361602477865676,8.47133744604802e-93,1.6282908354980918e-10
148,0.0002836164031397139,8.471360048623682e-93,1.6603052266361829e-10
149,0.00028361690921477627,8.471390280640182e-93,1.6939782909730638e-10
150,0.0002836172038667595,8.471407882646007e-93,1.729629772739827e-10
151,0.00028361766402070556,8.471435371492768e-93,1.7670931384827782e-10
152,0.0002836179311679502,8.471451330454218e-93,1.8084600483803115e-10
153,0.0002836183891682362,8.471478690714897e-93,1.848887709599012e-10
154,0.00028361875221963453,8.471500378900647e-93,1.8938117740674443e-10
155,0.000283619236048279,8.471529282194304e-93,1.9404544637779964e-10
156,0.0002836196074693131,8.471551470437037e-93,1.9901036374392334e-10
157,0.0002836198772455223,8.471567586559254e-93,2.043378799498896e-10
158,0.0002836202974549398,8.471592689419835e-93,2.1008994544047255e-10
159,0.00028362049285091107,8.471604362178569e-93,2.1640156333546656e-10
160,0.00028362090540622227,8.471629007844193e-93,2.22786011860876e-10
161,0.0002836213447470735,8.471655253692166e-93,2.2948465350225433e-10
162,0.00028362155927526587,8.47166806943829e-93,2.36893171745578e-10
163,0.0002836218426818263,8.471684999939024e-93,2.4457036396086096e-10
164,0.0002836221839651313,8.471705387976616e-93,2.530164966429993e-10
165,0.0002836224836340157,8.471723290016632e-93,2.6269142416879276e-10
166,0.0002836227811501367,8.471741063470566e-93,2.743842930641449e-10
167,0.0002836230016562566,8.47175423640025e-93,2.869289250639895e-10
168,0.0002836233948359408,8.471777724791142e-93,2.9987101690664986e-10
169,0.0002836237624249701,8.471799684436397e-93,3.1221980556495055e-10
170,0.00028362387530842805,8.471806428062005e-93,3.2989810883066184e-10
171,0.00028362418789014177,8.47182510161851e-93,3.4939495741070914e-10
172,0.00028362456671862765,8.471847732768858e-93,3.659943459410897e-10
173,0.00028362480348617436,8.471861877237825e-93,3.8861514006782727e-10
174,0.0002836251488316154,8.471882508160237e-93,4.212399318248572e-10
175,0.00028362536814010165,8.47189560965321e-93,4.522917596005982e-10
176,0.00028362563623672316,8.47191162576403e-93,4.967433131497501e-10
177,0.00028362590122403574,8.4719274561394e-93,5.66781954702833e-10
178,0.00028362616812436386,8.471943400813508e-93,6.39411856795391e-10
179,0.00028362644578653544,8.471959988418024e-93,7.250609002085184e-10
180,0.000283626713164666,8.471975961666817e-93,8.200069512298569e-10
181,0.0002836269030556003,8.471987305816676e-93,9.58528589833918e-10
182,0.00028362705276801045,8.471996249693012e-93,1.1181782166858056e-9
183,0.00028362733736486624,8.472013251630458e-93,1.4363981115650404e-9
184,0.0002836274770324624,8.472021595438414e-93,1.8311336891230212e-9
185,0.0002836278704450991,8.472045098116647e-93,2.3025823470135265e-9
186,0.0002836280589003208,8.472056356542451e-93,2.8810747121355007e-9
187,0.00028362827174934196,8.47206907227718e-93,3.7631588956088535e-9
188,0.00028362853266854216,8.472084659767728e-93,4.856270496844672e-9
189,0.0002836287196883894,8.472095832469478e-93,6.336400293349698e-9
190,0.00028362885887699444,8.47210414770275e-93,9.986151239260721e-9
191,0.0002836291303184923,8.472120363836363e-93,1.5678407461194865e-8
192,0.0002836293733002642,8.472134879776232e-93,2.327581372085774e-8
193,0.0002836295572105492,8.472145866742531e-93,3.4957282624148434e-8
194,0.0002836297234232474,8.472155796445493e-93,5.038135530988086e-8
195,0.00028362993292289224,8.472168312157427e-93,7.659607081933473e-8
196,0.00028363011420211683,8.47217914196296e-93,1.3504298901345635e-7
197,0.00028363043729982563,8.47219844416253e-93,2.4141754040307717e-7
198,0.00028363049134904846,8.47220167310191e-93,4.905256791865042e-7
199,0.00028363060399084464,8.472208402440177e-93,1.0677516695256628e-6
