iterations,relative_residual_norm,projected_residual_norm,orthogonality_data
72,0.6146767294114525,1.1706531867494165e-6,6.182609979532572e-12
73,0.6023269772688407,1.217815812402088e-6,6.2871929884522615e-12
74,0.593937916535315,1.2627961461816168e-6,6.389111462112851e-12
75,0.5870389168155817,1.314569481391983e-6,6.49058584656359e-12
76,0.565856913585712,1.3671878617273702e-6,6.588063428125679e-12
77,0.5439495516384943,1.4175918469777615e-6,6.690425990996118e-12
78,0.524766908091683,1.463844297964925e-6,6.792344464656708e-12
79,0.511040903551305,1.5088457851100256e-6,6.900036098045348e-12
80,0.5124573801454059,1.5537727546897765e-6,7.007061597619213e-12
81,0.5170825694290999,1.6049232126075382e-6,7.106093491415777e-12
82,0.48960491874738093,1.6580824854204885e-6,7.19935222548429e-12
83,0.4607317912563533,1.7090760188381631e-6,7.300604565330104e-12
84,0.45188538953499685,1.757151391240002e-6,7.40763006490397e-12
85,0.4339537760128771,1.8068535237120782e-6,7.511768984613809e-12
86,0.43772222962527996,1.8535593548481494e-6,7.6243455993108e-12
87,0.42106478225218263,1.9011450761382848e-6,7.726486117576314e-12
88,0.4006164180420001,1.9456717483596784e-6,7.830180948076304e-12
89,0.3915106321042304,1.9911515519224483e-6,7.94342369658807e-12
90,0.39425594357735866,2.033846823321561e-6,8.057332578914611e-12
91,0.3852655159962801,2.079691405927728e-6,8.163025810858926e-12
92,0.3690429355051746,2.1232593656472657e-6,8.268496998198316e-12
93,0.35007291212249214,2.1666221755489343e-6,8.375078408562331e-12
94,0.3513548127098684,2.207835551210145e-6,8.490985692333197e-12
95,0.35161492295191143,2.247925457045613e-6,8.599565504141538e-12
96,0.35792256903912867,2.291681667746957e-6,8.703926468456302e-12
97,0.329630861187109,2.334565179946946e-6,8.800515871598691e-12
98,0.31455171729005493,2.372180502404524e-6,8.907541371172556e-12
99,0.2910196546587593,2.4063464074169016e-6,9.020784119684322e-12
100,0.2939956529049892,2.437840075639739e-6,9.14779363370144e-12
101,0.2960268984657039,2.4694215379222504e-6,9.267919764965882e-12
102,0.28914877196778993,2.499848777432552e-6,9.382494781107198e-12
103,0.276056338599488,2.5301253571311877e-6,9.494849351199264e-12
104,0.2699207616158889,2.5576264428610546e-6,9.612755036414455e-12
105,0.2642196573625746,2.58616738520813e-6,9.730216632419797e-12
106,0.25171526241068937,2.610638125569967e-6,9.850342763684239e-12
107,0.24486103690622685,2.6319522580502542e-6,9.976686143886582e-12
108,0.23963114607356917,2.6510265644335944e-6,1.010502792553325e-11
109,0.22516282043685845,2.667533340190351e-6,1.0232481528760218e-11
110,0.22561525048074627,2.6835346925624306e-6,1.0377254611171338e-11
111,0.2083447676817949,2.697254900654693e-6,1.0516476578459333e-11
112,0.21019425566104682,2.709291748790156e-6,1.0677236872425055e-11
113,0.21602758466699262,2.7215825428633027e-6,1.0826672891539602e-11
114,0.21070627805068257,2.731689486957069e-6,1.095856738686507e-11
115,0.20523403882933863,2.7420327319365953e-6,1.109534686349889e-11
116,0.19734287549747373,2.7539308440726446e-6,1.1231238161713009e-11
117,0.20116667785064832,2.7624260648779434e-6,1.1374456931889654e-11
118,0.18530382768353768,2.769074214947786e-6,1.1511902542338248e-11
